celltype,merfish_prop,xenium_prop
Astro_1,0.08185202365384218,0.00011104130213909594
Astro_2,0.003782505146603542,0.04663562328200741
Astro_3,0.03870587179543312,0.0003749302341852257
Astro_4,0.003962355395820373,0.0480731813606845
Astro_5,0.0031927611002872066,0.0218759536763915
Chandelier_1,0.002729562155885449,0.0002695079670526489
Chandelier_2,0.000821689385837419,0.014017087899600059
Endo_1,0.0035459813944501714,0.10570146584993534
Endo_2,0.03989689779890974,0.05837759981259403
Endo_3,0.011419298669707801,3.394431448839393e-05
L2/3 IT_1,0.04795585496256501,0.00014312036436000557
L2/3 IT_12,0.0034048367241718554,0.04039142690759297
L2/3 IT_13,0.022654225804021703,0.05769572384918933
L2/3 IT_2,0.01373559650890904,0.01168130755961593
L2/3 IT_3,0.004348193120514146,0.005736446646998298
L2/3 IT_5,0.0035723538690040336,0.002050018279394353
L2/3 IT_6,0.020388098185312193,6.636247700386626e-05
L2/3 IT_7,0.0006118113940431216,0.06409473129265962
L2/3 IT_8,0.0003595702599100848,0.02913288277711883
L4 IT_1,0.015480169784084456,0.026776433761019125
L4 IT_2,0.04682293271978842,0.01791178634104644
L4 IT_3,0.010081257508291362,0.0003951802273193623
L4 IT_4,0.007562289944379656,0.0021463513396010625
L5 ET_1,0.0015778491727274047,5.1807374352594524e-05
L5 ET_2,0.003302757881385801,0.002500050209653708
L5 IT_1,0.020251488049498594,0.0
L5 IT_2,0.01353629207745228,0.0044324571042521155
L5 IT_3,0.00811039343979478,6.22599010784407e-05
L5 IT_6,0.011602295337453635,0.012268422443521705
L5 IT_7,0.01333641636388511,0.0011122836412256604
L5/6 NP_1,0.0019261926802251336,0.0003037137651444078
L5/6 NP_2,0.003816117673952751,4.06669170953899e-05
L5/6 NP_3,0.00236278297890349,0.0042740492787590656
L5/6 NP_4,0.0004146654711475858,0.0001298452359114696
L5/6 NP_6,0.0012506287158382521,0.00038451937120917
L6 CT_1,0.0008679672680333998,4.741350573574459e-05
L6 CT_2,0.002422367782751891,6.682020034319164e-05
L6 CT_3,0.005909951885459923,0.0023625142435690235
L6 CT_4,0.00016273132508124556,5.6570874835819566e-05
L6 IT Car3_1,0.004898538340704738,0.0
L6 IT Car3_3,0.015928039483844282,0.0007846750226539962
L6 IT_1,0.011584552444315398,5.982180772048576e-05
L6 IT_2,0.025197985287631862,0.014533019527380757
L6b_1,0.0005535693007067487,0.01176826404768519
L6b_2,0.0005844339749549425,0.003992812017667685
L6b_3,0.0022306058670450097,0.0006357938605233189
L6b_4,0.0004291069991083409,8.295199911832576e-05
L6b_5,0.0035357750928951765,0.00029242219277667757
L6b_6,0.007187235648766301,0.0035652179195857
Lamp5_1,0.006546505463669661,0.0
Lamp5_2,0.0053382436025956265,0.004190535317210669
Lamp5_3,0.002647957279413309,0.001855093118322882
Lamp5_4,0.0003823320755388112,2.0328095460736283e-05
Lamp5_5,0.0012269289189615815,0.007276504128716471
Lamp5_6,0.0003532513554827852,4.504039196811861e-05
Lamp5_Lhx6_1,0.011180076577208873,0.002402672195315005
Micro-PVM_1,0.0016339626834786388,0.001882980288247466
Micro-PVM_2,0.0036827003836734725,0.03916598039978514
OPC_1,0.0105691995126772,0.002624743946191806
OPC_2,0.0030321195446866836,0.0037838434237306377
Oligo_1,0.08410251243967656,0.0033100714590315644
Oligo_2,0.027190028389275426,0.0007157926748378339
Oligo_3,0.0009849146651009907,0.0001838023103073151
