K,alpha,pct_reclassified,mean_margin,sst20_scz_diff_original,sst20_scz_diff_smoothed
15,0.3,46.27815150628839,0.006189167,0.016717297908479034,0.03247768564476322
15,0.5,28.111289850833575,0.0074422793,0.016717297908479034,0.026435523066222738
15,0.7,14.097689382860485,0.009170125,0.016717297908479034,0.020086003573448766
30,0.3,48.44252705469435,0.0055867564,0.016717297908479034,0.03649271513561808
30,0.5,28.699912255045334,0.0070421374,0.016717297908479034,0.030191141504801816
30,0.7,14.211026615969581,0.008948043,0.016717297908479034,0.022048169102503026
50,0.3,47.704007019596375,0.005374373,0.016717297908479034,0.032810539051038645
50,0.5,28.21731500438725,0.0069301603,0.016717297908479034,0.027577474169658667
50,0.7,13.856390757531441,0.008896596,0.016717297908479034,0.020695888564506562
