pool,subclass,depth_bin,n_ctrl,n_scz,ctrl_mean,scz_mean,log2fc,coef,se,tstat,pval,fdr
Neuronal,Lamp5 Lhx6,0.7083333333333333,12,12,0.00015346838551258442,0.0029994783515910274,4.2886982229143795,0.08492267397942532,1.114061985741451,0.0762279613399662,0.9400346894794005,0.9715191049165096
Neuronal,Lamp5 Lhx6,0.7916666666666666,12,12,0.0016607658191879976,0.0063949275362318835,1.945079354886143,-1.1028498467802175,1.4634382235858963,-0.7536019143178311,0.46032582420410584,0.7505057136003238
Neuronal,Lamp5 Lhx6,0.875,12,12,0.013096996067000108,0.037295458804060724,1.5097640222133621,-0.1811734653243433,1.8477400887530573,-0.09805137985971163,0.9229185121150999,0.9653034957621092
Neuronal,Lamp5 Lhx6,0.9583333333333333,11,12,0.09078543818421113,0.06864089499293503,-0.4033925465349135,-1.0415378911517998,1.9758973890998786,-0.527121447144719,0.6045458574130321,0.8705460346747663
Neuronal,Pax6,0.041666666666666664,12,11,0.17846758887869837,0.15364775471172298,-0.21603540858149797,-0.191727919183527,0.13573078030001096,-1.4125603548417198,0.1748421457598481,0.5722106588504119
Neuronal,Pax6,0.125,12,12,0.0723803087542225,0.05565484781054957,-0.37908990299516004,-0.23186691022122646,0.139226803139231,-1.6653898889666565,0.11223805336790334,0.501144788105438
Neuronal,Pax6,0.20833333333333331,12,12,0.019831404601108604,0.021198599671358464,0.09618210385410515,0.07437676684555772,0.12593094075325403,0.5906155103795319,0.5617383316469089,0.8367964112809125
Neuronal,Pax6,0.29166666666666663,12,12,0.014339497486925,0.011124947673550168,-0.3661959168029647,-0.2888075513999169,0.13988861006756498,-2.064553727858368,0.05288839183463473,0.4142905371945691
Neuronal,Pax6,0.375,12,12,0.006870793617793191,0.0065975374638488704,-0.05854911072156344,-0.12192518582265177,0.2365415658137797,-0.515449305508694,0.6121846885272174,0.8757078988203905
Neuronal,Pax6,0.4583333333333333,12,12,0.0037091453427520737,0.004145912554023349,0.16060288639739298,0.16382266077621144,1.054777886471436,0.15531484199412807,0.8782112712987388,0.9437494258732715
Neuronal,Pax6,0.5416666666666666,12,12,0.0021632108037670916,0.0014703216881986096,-0.557042428605439,-1.549881121801374,0.7987547658390104,-1.9403716736179746,0.06732185832473342,0.4142905371945691
Neuronal,Pax6,0.625,12,12,0.00133199414566934,0.0014598934525259025,0.13227533912175676,0.5366402086071038,0.6222300171922954,0.8624466737053273,0.3991970197517581,0.7499364413233748
Neuronal,Pax6,0.7083333333333333,12,12,0.0013801345837453896,0.0010619624340842176,-0.37807622511474703,-0.03378692749130763,1.7580456344373405,-0.019218458741613424,0.984867220462368,0.9937254822445069
Neuronal,Pax6,0.7916666666666666,12,12,0.0009102258775401826,0.0010934011245604034,0.2645262569251503,1.69040163667167,1.5800228306206185,1.0698589943840848,0.29808649496117523,0.6734066008826735
Neuronal,Pax6,0.875,12,12,0.0011792717786558013,0.0012191903342810033,0.048027125689029705,1.1188697999519646,1.3650510223276398,0.8196541972798239,0.42257671567696947,0.7505057136003238
Neuronal,Pax6,0.9583333333333333,11,12,0.003540818555412573,0.006676619591043931,0.9150349265599391,2.2104820411899837,1.4699412246149113,1.5037894061166126,0.14997910355145705,0.5490760401205885
Neuronal,Pvalb,0.041666666666666664,12,11,0.0,0.0,,1.1102230246251565e-15,3.379029047939581e-15,0.32856273470100333,0.7462778052916658,0.9161259185409056
Neuronal,Pvalb,0.125,12,12,0.002131732355896663,0.0020643588660731412,-0.046332526428424926,-0.6955759546418041,1.1761625555455113,-0.5913944049334166,0.5612271287249438,0.8367964112809125
Neuronal,Pvalb,0.20833333333333331,12,12,0.017138986159529024,0.020202640325776604,0.2372620834464896,0.19639096167302805,0.1046532089483239,1.8765880535015682,0.07602015078316723,0.4142905371945691
Neuronal,Pvalb,0.29166666666666663,12,12,0.06576067386115395,0.05892693226723198,-0.15829792112228083,-0.0942078321567178,0.08572467302964695,-1.0989581975324307,0.285517183895967,0.6631366851777297
Neuronal,Pvalb,0.375,12,12,0.08891319682356853,0.07820242694464725,-0.18518418403021772,-0.14576148755542023,0.07606331207081166,-1.9163179144726512,0.07049268195379448,0.4142905371945691
Neuronal,Pvalb,0.4583333333333333,12,12,0.08386013220877654,0.07367799463135856,-0.18675130998047748,-0.1064316265891106,0.1026733700223441,-1.0366040051665648,0.3129341054352001,0.6827653209495276
Neuronal,Pvalb,0.5416666666666666,12,12,0.08672772340056269,0.07058469933000287,-0.2971377554653709,-0.1973962302359379,0.07371283720299633,-2.6779084583643455,0.014881054236853108,0.2973839990281474
Neuronal,Pvalb,0.625,12,12,0.089115884785351,0.0759005409513642,-0.23157244517837997,-0.18154511227009174,0.06904962197107635,-2.629197772380821,0.01652133327934152,0.2973839990281474
Neuronal,Pvalb,0.7083333333333333,12,12,0.0795804966086296,0.06514509371127507,-0.2887583731215901,-0.19924772845637906,0.09344295966618113,-2.132292568302401,0.04625036560952337,0.40380660610610625
Neuronal,Pvalb,0.7916666666666666,12,12,0.04661485760355255,0.040849899497321936,-0.19045733098959455,-0.1545518588521988,0.14479593800274787,-1.06737703407996,0.2991767929651407,0.6734066008826735
Neuronal,Pvalb,0.875,12,12,0.038762277205073796,0.028076026098254256,-0.4653145786901166,-0.33278611694121774,0.12153379287663296,-2.7382188037118507,0.013064248155760499,0.2973839990281474
Neuronal,Pvalb,0.9583333333333333,11,12,0.014656590988566776,0.014458472460009681,-0.01963444323959788,-1.0197062575159255,0.8814337792404542,-1.156872225154138,0.2624474888629064,0.6631366851777297
Neuronal,Sncg,0.041666666666666664,12,11,0.28914830322306806,0.3196560655851697,0.1447108336034742,0.14467632112729767,0.09849998660430989,1.4687953380997447,0.159148323763259,0.5722106588504119
Neuronal,Sncg,0.125,12,12,0.09890913396575511,0.08910316143723557,-0.15062713535375488,-0.14355920865411836,0.07183623022740931,-1.9984234723851495,0.06018602160213666,0.4142905371945691
Neuronal,Sncg,0.20833333333333331,12,12,0.012315617845990263,0.012572892893365488,0.02982763092941546,-0.028463954643056844,0.16760558067753276,-0.16982701010308535,0.8669413781477068,0.9410016968839431
Neuronal,Sncg,0.29166666666666663,12,12,0.006397079775955473,0.006395152884938949,-0.00043462563707037763,0.048254148349358594,0.2131824610206256,0.22635139925835626,0.8233454157300812,0.9401303223657606
Neuronal,Sncg,0.375,12,12,0.005875167648665557,0.008915359879113896,0.601663015374506,1.2448225615023838,0.7247792076187467,1.7175196920897238,0.102140158770873,0.4902727621001904
Neuronal,Sncg,0.4583333333333333,12,12,0.0026060295570269573,0.005497203870022268,1.0768445376091276,2.5771324720077056,1.108170722247624,2.325573506201906,0.031266869426810444,0.3735425190491554
Neuronal,Sncg,0.5416666666666666,12,12,0.0021920733019344736,0.0033871468098124677,0.6277744770488579,0.6723226123843151,0.2816345366239596,2.3872164985291024,0.027526657632902612,0.3497504734533508
Neuronal,Sncg,0.625,12,12,0.0013757924159375427,0.003283470637095797,1.2549587458807405,2.8648493291504904,1.1583346448631486,2.473248419060243,0.022999431188335414,0.3326489014970771
Neuronal,Sncg,0.7083333333333333,12,12,0.0023691815384056882,0.005053645119894098,1.0929356087989182,3.291799729778412,1.4756581556900814,2.230733261009915,0.037948796166944354,0.3735425190491554
Neuronal,Sncg,0.7916666666666666,12,12,0.0016854974563930657,0.003773687091875213,1.1628003517888756,3.209803229890708,1.101072770505325,2.9151599384458535,0.00887779061232318,0.2973839990281474
Neuronal,Sncg,0.875,12,12,0.003945208556169688,0.007054883172807049,0.8385206246669157,0.8789502552632111,0.9668311777278089,0.9091041699015846,0.3746833504624649,0.7357418518172038
Neuronal,Sncg,0.9583333333333333,11,12,0.004604001718672079,0.0071565214465488395,0.6363701384674917,1.6604478337385902,1.4604823244224214,1.1369174456768927,0.2704822272445877,0.6631366851777297
Neuronal,Sst,0.041666666666666664,12,11,0.001960844861660079,0.002903781421555095,0.5664574636506434,2.212273786426029,1.8514236348190143,1.1949041509574816,0.24763176748910565,0.6631366851777297
Neuronal,Sst,0.125,12,12,0.03753382502814696,0.039838059771220895,0.08595606461539894,0.07266786568799677,0.15924290447857442,0.456333460670921,0.6533235343738502,0.8875338580173058
Neuronal,Sst,0.20833333333333331,12,12,0.07492908008820187,0.06717370884982724,-0.157629053098686,-0.12301553019959421,0.09175618401977824,-1.3406783587804605,0.1958354730608109,0.5889287601472444
Neuronal,Sst,0.29166666666666663,12,12,0.06579576653639993,0.05879610670669886,-0.16227413285687842,-0.13606684023241988,0.0721265278448551,-1.8865020166380537,0.07460619586232406,0.4142905371945691
Neuronal,Sst,0.375,12,12,0.06341571548083351,0.06385503200233984,0.009959905112103002,0.009100066898243386,0.08331316549518339,0.10922723730584323,0.9141676200063243,0.9646701250828701
Neuronal,Sst,0.4583333333333333,12,12,0.07149214444305271,0.07504756565885064,0.07002054819247856,0.0843606956943499,0.09973158293036179,0.8458774363709367,0.40814828973805256,0.7499364413233748
Neuronal,Sst,0.5416666666666666,12,12,0.09205341044564626,0.10185137725868049,0.14592241146155768,0.12072158883512285,0.061121908641409366,1.9750952075690813,0.06296811192513402,0.4142905371945691
Neuronal,Sst,0.625,12,12,0.10806141651968752,0.11882572124190001,0.13699565973411068,0.09275211093618457,0.06801082629816586,1.3637845029194409,0.18857584703651914,0.5821622340017688
Neuronal,Sst,0.7083333333333333,12,12,0.11872671487349905,0.12139475864571288,0.032061538519007636,0.007837789629897951,0.0822521803463809,0.0952897491214385,0.9250825167720214,0.9653034957621092
Neuronal,Sst,0.7916666666666666,12,12,0.08406790698020722,0.08239560853495147,-0.028987707414578633,-0.031168231444608063,0.10138858955948797,-0.3074136012743392,0.7618727467382366,0.9161259185409056
Neuronal,Sst,0.875,12,12,0.06540246315651997,0.0547546289002647,-0.25636403701124266,-0.21626957619125936,0.11201950092323229,-1.9306422043378888,0.06858884290179937,0.4142905371945691
Neuronal,Sst,0.9583333333333333,11,12,0.04320521288173219,0.05277394369884266,0.2886204076643995,0.24322905181477633,0.14302027036154033,1.7006613901646155,0.10621862119425048,0.49876569952082833
Neuronal,Sst Chodl,0.041666666666666664,12,11,0.000641025641025641,0.0005893419554347039,-0.12127709005152194,0.37188044978787815,1.2671605525936982,0.2934753998036725,0.7725156425944484,0.9161259185409056
Neuronal,Sst Chodl,0.125,12,12,0.0011857446800199048,0.0014559620129125685,0.29617931947049925,-1.0989189325422712,1.2905043456072192,-0.8515422178026053,0.4050735361038628,0.7499364413233748
Neuronal,Sst Chodl,0.20833333333333331,12,12,0.0019746035606893132,0.001795237843805107,-0.13738804028246107,-0.7682779261693637,0.6914533017688389,-1.111106020036344,0.2803860103571026,0.6631366851777297
Neuronal,Sst Chodl,0.29166666666666663,12,12,0.0017572137670777987,0.0022843184206992324,0.3784740604794139,-0.8372556905605767,0.9931246278891586,-0.8430519866777705,0.40968750035258433,0.7499364413233748
Neuronal,Sst Chodl,0.375,12,12,0.0017581636404928349,0.001598274569815372,-0.1375540829408396,-0.5682250849664812,1.0710539049858623,-0.5305289325974509,0.6018916852118499,0.8705460346747663
Neuronal,Sst Chodl,0.4583333333333333,12,12,0.001851696448929788,0.0018054059730770854,-0.03652432947490775,-0.66544474639768,1.0467848904080512,-0.6357034310442525,0.5325526772701936,0.821652702074013
Neuronal,Sst Chodl,0.5416666666666666,12,12,0.0008963544974512479,0.0009995727683652397,0.1572421845022312,1.1813932095073287,1.3848244034170833,0.8530996468521324,0.4042308167116732,0.7499364413233748
Neuronal,Sst Chodl,0.625,12,12,0.0010067380451582429,0.0012933930510359317,0.3614724237769957,1.8743275388621905,0.7823047834117408,2.395904484551386,0.027034300433284017,0.3497504734533508
Neuronal,Sst Chodl,0.7083333333333333,12,12,0.003690678473032337,0.0035039619946056386,-0.07489893042961975,-0.5728944153965673,1.6802778833402676,-0.3409521848003473,0.7368808985436016,0.9161259185409056
Neuronal,Sst Chodl,0.7916666666666666,12,12,0.0033085898816838937,0.001829161307408094,-0.8550341655904266,-1.4903948886778768,1.466191384467396,-1.0165077386669223,0.32215791552131084,0.6949397308800409
Neuronal,Sst Chodl,0.875,12,12,0.0035091221442252528,0.005000644779740423,0.5110039615901782,0.3840239856919351,0.2922943629143486,1.3138261780452676,0.20454805458089886,0.5933727787253364
Neuronal,Sst Chodl,0.9583333333333333,11,12,0.018105697778154184,0.021207748252248675,0.228147671705748,0.5571161756988465,1.2164399643569004,0.45798904345713365,0.6524408846004148,0.8875338580173058
Neuronal,Vip,0.041666666666666664,12,11,0.0950576557222238,0.07751104960743506,-0.294400834045042,-0.20510992169383918,0.14344912495705442,-1.4298443560059686,0.1698901609170723,0.5722106588504119
Neuronal,Vip,0.125,12,12,0.08398635913725393,0.09005637526518695,0.10067338306788065,0.0860394615653482,0.06280288806234004,1.3699921169221205,0.18666246572347975,0.5821622340017688
Neuronal,Vip,0.20833333333333331,12,12,0.10465289193432163,0.10944701342844831,0.06462040806135937,0.06830145373608881,0.07223872072978435,0.9454964463113452,0.3562754230213867,0.7259952016284861
Neuronal,Vip,0.29166666666666663,12,12,0.11133082320847056,0.10525711564358653,-0.08093530819127447,-0.09418487057977265,0.08541873001978921,-1.1026255079881493,0.2839609515316431,0.6631366851777297
Neuronal,Vip,0.375,12,12,0.09498367040181206,0.09432418775233149,-0.010051734841542086,-0.022477848139258794,0.06930508641529878,-0.3243318680040908,0.7492302537291421,0.9161259185409056
Neuronal,Vip,0.4583333333333333,12,12,0.07333202107618282,0.067039584485523,-0.12943009432667815,-0.14836892135037427,0.07926800549519761,-1.871737789080149,0.07672046985084613,0.4142905371945691
Neuronal,Vip,0.5416666666666666,12,12,0.04405491589107937,0.0369395492273575,-0.2541367507702988,-0.23334789987547921,0.07002131241090552,-3.3325267956436684,0.0034991372744764097,0.2973839990281474
Neuronal,Vip,0.625,12,12,0.028880285006325553,0.029475852039401174,0.029448537267815565,-0.02472739120701728,0.10256720348919537,-0.24108477530658337,0.8120719137956202,0.9380081998922671
Neuronal,Vip,0.7083333333333333,12,12,0.01607865260572528,0.013860276333328989,-0.2141904925749248,-0.2935626326667128,0.22009880616637187,-1.3337765787098812,0.19804633708533326,0.5889287601472444
Neuronal,Vip,0.7916666666666666,12,12,0.008920642742054001,0.010740380517355486,0.26782554023291844,0.21891050929169775,0.15042265512546255,1.4553027873966975,0.16190950418127636,0.5722106588504119
Neuronal,Vip,0.875,12,12,0.010604703169098083,0.012546881676501163,0.24262461063950602,0.3299522217851739,0.2329181338291728,1.4166016890173438,0.1727870190668748,0.5722106588504119
Neuronal,Vip,0.9583333333333333,11,12,0.013564034096958489,0.02120470060113543,0.6445977969128189,0.48274817162808525,0.21331606198810207,2.2630652709827874,0.03623079385592369,0.3735425190491554
Non-neuronal,Astrocyte,0.041666666666666664,12,12,0.4810090682886592,0.4927574226783072,0.03481351069235011,0.04786891932094382,0.08122246851704185,0.5893556326830933,0.5625657273425336,0.8336895907490632
Non-neuronal,Astrocyte,0.125,12,12,0.4051140078635938,0.4087230786894325,0.012795737135379886,-0.003763270183582093,0.0646018960615952,-0.05825324662288508,0.9541552142840055,0.9742704578996292
Non-neuronal,Astrocyte,0.20833333333333331,12,12,0.30222023032084955,0.31828309404922517,0.07471029239895854,0.04824726986962111,0.0704371578537321,0.6849690041413948,0.5016350446375263,0.8086808445733877
Non-neuronal,Astrocyte,0.29166666666666663,12,12,0.2517129062225811,0.27217093851316815,0.1127338384582238,0.11522536405722547,0.0687104408876063,1.6769702328894434,0.10992411946963013,0.46485733167198817
Non-neuronal,Astrocyte,0.375,12,12,0.17148653862283472,0.17743962535120528,0.04923289254513688,0.011686783461033856,0.14322250880508708,0.08159879029167486,0.9358192206453716,0.9742704578996292
Non-neuronal,Astrocyte,0.4583333333333333,12,12,0.21892180672341996,0.24899466074163032,0.1856991385164122,0.16562534022799336,0.06745424700396373,2.455373050391637,0.0238784661757679,0.2865415941092148
Non-neuronal,Astrocyte,0.5416666666666666,12,12,0.2093043710960443,0.24387539788498688,0.22054178556850235,0.17786938481066664,0.0914922181267804,1.9440930436749684,0.0668427815057558,0.41902469221483213
Non-neuronal,Astrocyte,0.625,12,12,0.20695269555923435,0.23769876758568095,0.19983338345633023,0.16024294721462773,0.07078612207641277,2.263762196799641,0.035485336846002996,0.3649920361303165
Non-neuronal,Astrocyte,0.7083333333333333,12,12,0.18710286908575635,0.21638800763016472,0.20978886482224327,0.16590352496115204,0.08720346388279096,1.9024877863124887,0.07237510793618229,0.41902469221483213
Non-neuronal,Astrocyte,0.7916666666666666,12,12,0.17668563139618831,0.19735737591389155,0.1596257182552479,0.11859010942241416,0.07324485229103182,1.6190913861250895,0.12190758668879689,0.46485733167198817
Non-neuronal,Astrocyte,0.875,12,12,0.16432572638174775,0.16952657144221595,0.04495305548692955,0.027675707539167982,0.06539542568360011,0.42320555680866995,0.676897010946434,0.8789301225949511
Non-neuronal,Astrocyte,0.9583333333333333,11,12,0.10226584965781692,0.1060700603534771,0.052693038000534445,0.012192772063361251,0.09135169679128897,0.13347066876292457,0.8953020585996297,0.9479668855760786
Non-neuronal,Endothelial,0.041666666666666664,12,12,0.1597689483725216,0.14694004650287976,-0.12075940660866061,-0.10356341528757429,0.054817779996236,-1.8892303791705054,0.07422116255744918,0.41902469221483213
Non-neuronal,Endothelial,0.125,12,12,0.22091989266457832,0.21659086749200004,-0.028550918280467116,-0.0106122935829418,0.05604084252501791,-0.1893671312704521,0.8518133592359758,0.9292509373483373
Non-neuronal,Endothelial,0.20833333333333331,12,12,0.2749390300076407,0.2629466569254852,-0.06434156993728045,-0.043447779763193306,0.08068662756767606,-0.538475594691963,0.5965015975306082,0.8336895907490632
Non-neuronal,Endothelial,0.29166666666666663,12,12,0.27963551426685324,0.25431265633088446,-0.13694433533914657,-0.11502692372375789,0.10155281931607224,-1.1326807517352024,0.2714404230088265,0.6685782384505032
Non-neuronal,Endothelial,0.375,12,12,0.2161419014801734,0.19032099080379347,-0.18354409407028374,-0.20369782029221872,0.16663107519491518,-1.222447974088537,0.2364867601897339,0.6306313605059571
Non-neuronal,Endothelial,0.4583333333333333,12,12,0.2831447371701369,0.26751868937271495,-0.08190003010833367,-0.06954803159993872,0.061972273325163994,-1.1222443177939476,0.27574101884084307,0.6685782384505032
Non-neuronal,Endothelial,0.5416666666666666,12,12,0.2583610399160224,0.24566916154550314,-0.07267176239094984,-0.060535977477542136,0.05520449225868818,-1.0965770175707916,0.2865309735574063,0.6685782384505032
Non-neuronal,Endothelial,0.625,12,12,0.21921577477828927,0.21128318000657167,-0.053173697771403176,-0.0349953844593579,0.05295703914002736,-0.6608259265935204,0.5166572062552199,0.8086808445733877
Non-neuronal,Endothelial,0.7083333333333333,12,12,0.18544457300381414,0.18012818482147672,-0.041964109576977195,-0.029010949434492173,0.05738806745112668,-0.5055223276023143,0.6190062357244538,0.8336895907490632
Non-neuronal,Endothelial,0.7916666666666666,12,12,0.19056536780266597,0.1794160794233199,-0.08697676477684001,-0.062459413174562495,0.062290090071859025,-1.0027182992111288,0.32859691582012596,0.6848705275025575
Non-neuronal,Endothelial,0.875,12,12,0.14614628805572696,0.1325734242544787,-0.14062158589879212,-0.12084592894984977,0.08907907377222181,-1.3566141163395669,0.19080539857115864,0.5717831258204098
Non-neuronal,Endothelial,0.9583333333333333,11,12,0.03920802287997565,0.036630079168595314,-0.09812007460333187,-0.14590977110941128,0.09173713971715441,-1.5905201705577794,0.12912703657555227,0.46485733167198817
Non-neuronal,Microglia-PVM,0.041666666666666664,12,12,0.1223971583362262,0.13523708288199685,0.14392073843550254,0.12582180911605878,0.11782337590932891,1.0678849434163649,0.29895344026104254,0.6726452405873458
Non-neuronal,Microglia-PVM,0.125,12,12,0.13250115543541827,0.13353198189309132,0.011180379078634985,0.0234161109727401,0.11322753526095847,0.20680579965617352,0.8383616826988577,0.9292509373483373
Non-neuronal,Microglia-PVM,0.20833333333333331,12,12,0.1350604151016963,0.13384200301234175,-0.01307395538513145,0.027271262127977702,0.1231808417785154,0.22139207472711248,0.8271491446667676,0.9292509373483373
Non-neuronal,Microglia-PVM,0.29166666666666663,12,12,0.12254927801005544,0.11274630471055556,-0.12028183514885984,-0.030184296821483103,0.13591679766343026,-0.222079223027519,0.8266218480987916,0.9292509373483373
Non-neuronal,Microglia-PVM,0.375,12,12,0.10517589212834606,0.09338782212013104,-0.17149771724750004,-0.08272688620655472,0.13904934876350675,-0.5949462327022867,0.5588990860605337,0.8336895907490632
Non-neuronal,Microglia-PVM,0.4583333333333333,12,12,0.10748614208472647,0.10678559541303467,-0.0094336175370854,0.03452909390663095,0.10640000761606332,0.3245215360437442,0.7490889249542805,0.9292509373483373
Non-neuronal,Microglia-PVM,0.5416666666666666,12,12,0.09927660742369847,0.10028612547499784,0.014596303514432252,0.04961695749824452,0.08918421682764993,0.5563423581341771,0.5844703563785593,0.8336895907490632
Non-neuronal,Microglia-PVM,0.625,12,12,0.09567349506732686,0.09786413827241262,0.032660987056745756,0.06019047282546597,0.09101226179641633,0.6613446544170601,0.5163318164439025,0.8086808445733877
Non-neuronal,Microglia-PVM,0.7083333333333333,12,12,0.09583945124464482,0.10138835490100968,0.08120040642032121,0.09466058416300893,0.10830108642805006,0.8740501807052212,0.39300496933624707,0.7446409945318365
Non-neuronal,Microglia-PVM,0.7916666666666666,12,12,0.10320187464405052,0.10124004637983193,-0.027689103817782515,0.013518135454985036,0.10106395720418435,0.13375822428636652,0.8950003848558518,0.9479668855760786
Non-neuronal,Microglia-PVM,0.875,12,12,0.09861198131838528,0.10357050887372136,0.07077841284561054,0.1041151481088472,0.10511908094493987,0.9904495660819322,0.3344011591823693,0.6848705275025575
Non-neuronal,Microglia-PVM,0.9583333333333333,11,12,0.06404804878027313,0.06192067776830742,-0.04873335667473707,0.05171877859759655,0.17626705265384954,0.2934114902298904,0.7725637029661313,0.9292509373483373
Non-neuronal,OPC,0.041666666666666664,12,12,0.05899194359080048,0.05774278591920442,-0.030877226977071504,-0.020221417277749842,0.09812564602839731,-0.2060767811087615,0.8389230360397292,0.9292509373483373
Non-neuronal,OPC,0.125,12,12,0.06701486972512259,0.06944442950947081,0.05137772665415531,0.034486958293340475,0.08333039937663571,0.4138580704199766,0.6836123175738509,0.8789301225949511
Non-neuronal,OPC,0.20833333333333331,12,12,0.06478415523530323,0.06772443592018663,0.06403546710060928,0.05178140503989248,0.06474742826388193,0.7997445833501577,0.43374430012810283,0.7479534678025579
Non-neuronal,OPC,0.29166666666666663,12,12,0.05434247306886856,0.053779182817730475,-0.01503238916713726,0.0032811819238373063,0.06578197012435642,0.04987965422188559,0.9607389237621344,0.9742704578996292
Non-neuronal,OPC,0.375,12,12,0.0374049422995922,0.03505705571694039,-0.09352406963384634,-0.10001603971222084,0.12772727355675206,-0.7830437221990924,0.4432528931840982,0.7479534678025579
Non-neuronal,OPC,0.4583333333333333,12,12,0.05084919667865881,0.05502990045657799,0.11399073657897718,0.06712583912903392,0.08419389532597459,0.7972767962468293,0.43514125889846217,0.7479534678025579
Non-neuronal,OPC,0.5416666666666666,12,12,0.05137545393090032,0.0579727338118504,0.17429528430955657,0.12448926779176261,0.08501120121377002,1.4643866456929675,0.15943888537225373,0.5217999884910122
Non-neuronal,OPC,0.625,12,12,0.05286381390645197,0.05790555283637755,0.13142118843566244,0.10446868451555147,0.08399126545379532,1.243804149766276,0.22869936295586468,0.6306313605059571
Non-neuronal,OPC,0.7083333333333333,12,12,0.05100063112280625,0.0521627331628941,0.0325043639620757,0.023943572150982417,0.11646645552286046,0.20558341922136272,0.8393029811006842,0.9292509373483373
Non-neuronal,OPC,0.7916666666666666,12,12,0.04590435621696501,0.05407866882010954,0.23642857067638107,0.17471440867260546,0.10858181103391551,1.609057787938658,0.1240935027972899,0.46485733167198817
Non-neuronal,OPC,0.875,12,12,0.04938172320993608,0.04942179533301775,0.0011702388188233532,-0.00039576916127798123,0.06308239036694487,-0.006273845346947474,0.9950596342766375,0.9950596342766375
Non-neuronal,OPC,0.9583333333333333,11,12,0.03521666982346664,0.03996493251890837,0.18247616247435533,0.14897707478822073,0.07902630515746639,1.8851580431524881,0.07565723609434469,0.41902469221483213
Non-neuronal,Oligodendrocyte,0.041666666666666664,12,12,0.11400509677356896,0.09310102478915383,-0.2922293706032353,-0.28691004315537694,0.11323281277728457,-2.5338065541098476,0.020241887796368617,0.2865415941092148
Non-neuronal,Oligodendrocyte,0.125,12,12,0.08142728673804427,0.06881484912604048,-0.24279242200772383,-0.2756883125156532,0.10583773830465533,-2.604820519898873,0.01740521870995382,0.2865415941092148
Non-neuronal,Oligodendrocyte,0.20833333333333331,12,12,0.08776898150781363,0.06593431223846302,-0.41268172641027334,-0.40240816615498143,0.1409386133148178,-2.8552016845526436,0.010126321599304716,0.2865415941092148
Non-neuronal,Oligodendrocyte,0.29166666666666663,12,12,0.11751365801124436,0.08516337835470326,-0.46452335714452475,-0.46394050037597623,0.13681501566558926,-3.391005717603139,0.0030662043780950955,0.22076671522284688
Non-neuronal,Oligodendrocyte,0.375,12,12,0.11652435736353384,0.09417638846969678,-0.30719425286646357,-0.42017189966757423,0.21521698370136022,-1.9523175747626587,0.0657947210559258,0.41902469221483213
Non-neuronal,Oligodendrocyte,0.4583333333333333,12,12,0.23276061702255813,0.18537964860904624,-0.32836410525148224,-0.34998838247592123,0.1316223782009165,-2.659034027949848,0.015497377073982507,0.2865415941092148
Non-neuronal,Oligodendrocyte,0.5416666666666666,12,12,0.3070628331927917,0.27203334189606543,-0.17475041252306267,-0.23144745856401597,0.13404809260228445,-1.7266001632019614,0.10046341646991469,0.46485733167198817
Non-neuronal,Oligodendrocyte,0.625,12,12,0.370102659834886,0.32958378423914075,-0.1672802413359189,-0.22202307682086153,0.12353932908386947,-1.7971853859602276,0.08822042689542774,0.45370505260505695
Non-neuronal,Oligodendrocyte,0.7083333333333333,12,12,0.41356622093579304,0.3735457739128278,-0.14683331450323464,-0.21503490644650938,0.13844202311456166,-1.5532488012586079,0.13686248474730264,0.46924280484789477
Non-neuronal,Oligodendrocyte,0.7916666666666666,12,12,0.4220557281678779,0.39237377227436654,-0.10520489505680583,-0.14988028914539991,0.09311717362091058,-1.6095880417889155,0.12397716046711922,0.46485733167198817
Non-neuronal,Oligodendrocyte,0.875,12,12,0.49853703157085055,0.4878924492170891,-0.031137516869338598,-0.054105275759466706,0.055566128059771874,-0.9737096617793173,0.34243526375127875,0.6848705275025575
Non-neuronal,Oligodendrocyte,0.9583333333333333,11,12,0.7393425536229951,0.733656795606013,-0.011137622889958404,-0.027714873445714425,0.09365838347460681,-0.29591449710669665,0.7706821366488759,0.9292509373483373
Non-neuronal,VLMC,0.041666666666666664,12,12,0.06382778463822364,0.07422163722845797,0.2176552502862777,0.12891637328383349,0.14183965828281273,0.9088880701248474,0.3747945255783571,0.7293298876119382
Non-neuronal,VLMC,0.125,12,12,0.0930227875732428,0.10289479328996483,0.14551390220091825,0.09274136340406469,0.1868066321290198,0.4964564820161844,0.6252671930617975,0.8336895907490632
Non-neuronal,VLMC,0.20833333333333331,12,12,0.13522718782669663,0.15126949785429827,0.16173587139224258,0.16721468460003702,0.21519063662175414,0.7770537195535806,0.44669443215986093,0.7479534678025579
Non-neuronal,VLMC,0.29166666666666663,12,12,0.17424617042039733,0.22182753927295806,0.3483115342879895,0.23790823388086985,0.2429156763477831,0.9793860876243158,0.3396961080369617,0.6848705275025575
Non-neuronal,VLMC,0.375,12,12,0.35326636810551976,0.409618117538233,0.21352312023002062,0.08176980443122171,0.3782532701394454,0.21617738929547595,0.8311534619519203,0.9292509373483373
Non-neuronal,VLMC,0.4583333333333333,12,12,0.10683750032049982,0.13629150540699583,0.3512775198849409,0.20167004819309586,0.1844321810280803,1.0934645302621622,0.28786007488841114,0.6685782384505032
