group,rank,gene,wilcoxon_score,logfoldchange,pval_adj,round,marker_type,subclass,detection_efficiency,eff_source,frac_snrna_in_group,predicted_spatial_detection,composite_score,spatially_validated,best_spatial_r
Sst_1,31,CELF4,19.521408081054688,1.2332773208618164,4.606655908783382e-82,2,within_Sst,Sst,0.4517444668705591,median_fallback,1.0,0.4517444668705591,8.818688086138673,False,
Sst_1,32,GLRA2,19.435449600219727,2.509342908859253,2.3736039130442176e-81,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.8973384030418251,0.40536765848460815,7.878502696036684,False,
Sst_1,33,TRPM3,19.01992416381836,3.305612564086914,6.643636579827323e-78,2,within_Sst,Sst,0.1039553070023869,calibrated,0.8821292775665399,0.09170201986522343,1.7441654635055144,False,
Sst_1,34,KCNJ3,18.919639587402344,1.549347996711731,4.397340668510569e-77,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.9885931558935361,0.44659148816100896,8.44934999880795,False,
Sst_1,35,MARCH1,18.803974151611328,2.598707437515259,3.85274298080777e-76,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.9201520912547528,0.4156736159037083,7.8163159289601465,False,
Sst_1,36,WIF1,18.775209426879883,2.9718210697174072,6.512262537368955e-76,2,within_Sst,Sst,0.8395713355931463,calibrated,0.8250950570342205,0.6927261590255237,13.006078711182305,False,
Sst_1,37,RIT2,18.73295021057129,3.7473878860473633,1.3945086095538306e-75,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.7642585551330798,0.3452495735398569,6.46754307134311,False,
Sst_1,38,AC008415.1,18.69687843322754,3.7954394817352295,2.7000617920930724e-75,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.779467680608365,0.35212021181925707,6.583548794266981,False,
Sst_1,39,PHYHIPL,18.657081604003906,1.8342698812484741,5.599525760648578e-75,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.9543726235741445,0.4311325520323587,8.043675205410176,False,
Sst_1,40,SNCA,18.51813507080078,2.153073310852051,7.235137726471788e-74,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.9239543726235742,0.4173912754735584,7.729308016593172,False,
Sst_1,41,FNDC3A,17.911649703979492,1.462419867515564,4.421471327684144e-69,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.9657794676806084,0.4362855307419088,7.814593597563846,False,
Sst_1,42,RAB3B,17.803482055664062,1.7396599054336548,3.025613208913871e-68,2,within_Sst,Sst,0.3402239221067659,calibrated,0.973384030418251,0.33116853254498885,5.895953026565309,False,
Sst_1,43,MARK1,17.770065307617188,1.3113735914230347,5.415057849862219e-68,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.9771863117870723,0.4414385094514589,7.844391142249612,False,
Sst_1,44,FHOD3,17.743860244750977,1.6354343891143799,8.516517225969964e-68,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.9695817490494296,0.43800319031175877,7.771867395646913,False,
Sst_1,45,BMPER,17.715063095092773,2.2466647624969482,1.401845551656533e-67,2,within_Sst,Sst,0.1500726970627048,calibrated,0.8897338403041825,0.13352475708240655,2.3653994964717677,False,
Sst_1,46,TENM3,17.68366050720215,1.3376877307891846,2.415135754603763e-67,2,within_Sst,Sst,0.2102641799225478,calibrated,0.9961977186311787,0.20946469634869783,3.704102578474558,False,
Sst_1,47,NREP,17.62904167175293,2.097485065460205,6.187516428804917e-67,2,within_Sst,Sst,0.7186741427410577,calibrated,0.8859315589353612,0.6366961036451195,11.224342143402534,False,
Sst_1,48,DSCAM,17.610462188720703,2.5829384326934814,8.481389322625064e-67,2,within_Sst,Sst,0.2143267202374531,calibrated,0.8631178707224335,0.18498922241027324,3.2577457065769613,False,
Sst_1,49,TENM3-AS1,17.59575080871582,2.1748838424682617,1.0718857867228395e-66,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.9049429657794676,0.40880297762430823,7.193195324138357,False,
Sst_1,50,PCBP3,17.538846969604492,4.1295270919799805,2.8856057500269425e-66,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.688212927756654,0.31089638214285625,5.452764069807235,False,
Sst_2,1,ZNF536,25.80093765258789,3.0816805362701416,2.7603123402934412e-142,2,within_Sst,Sst,0.6101904596754579,calibrated,0.9863760217983651,0.601877238153994,15.528997096122993,False,
Sst_2,2,EYS,24.352951049804688,3.236123561859131,5.735170501415848e-127,2,within_Sst,Sst,0.0358507172614343,calibrated,0.9209809264305178,0.03301782679663432,0.8040815197493651,False,
Sst_2,3,NELL2,21.94936752319336,2.482041835784912,4.3010647164118e-103,2,within_Sst,Sst,0.422449335977548,calibrated,0.9073569482288828,0.383312340273906,8.413463432847314,False,
Sst_2,4,SEMA6D,21.82452392578125,2.7222375869750977,5.411703716984993e-102,2,within_Sst,Sst,0.4997974483201968,calibrated,0.8692098092643051,0.43442884472518467,9.4812027157543,False,0.6510505129816806
Sst_2,5,CNTN4,21.750654220581055,1.8571205139160156,2.4133371710658412e-101,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.9945504087193461,0.4492826441628176,9.772191440493804,False,
Sst_2,6,BTBD11,21.53713607788086,2.328145742416382,2.026568409509317e-99,2,within_Sst,Sst,0.2465331194319125,calibrated,0.9073569482288828,0.2236935388850868,7.226577280066271,True,0.922696789909692
Sst_2,7,SPARCL1,21.449703216552734,1.695510983467102,1.1274558940747784e-98,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.9836512261580381,0.4443589987473347,9.531368644734858,False,
Sst_2,8,MEF2C,20.843671798706055,1.466857671737671,3.467798083690378e-93,2,within_Sst,Sst,0.3489518132502107,calibrated,1.0,0.3489518132502107,7.273437068950758,False,
Sst_2,9,NLGN1,20.616960525512695,1.6423009634017944,3.6270172368225617e-91,2,within_Sst,Sst,0.0748611616548456,calibrated,1.0,0.0748611616548456,2.315114422097965,True,0.7701830187458765
Sst_2,10,VWC2,20.153030395507812,2.2199063301086426,4.036549939505964e-87,2,within_Sst,Sst,0.0763450913916373,calibrated,0.9536784741144414,0.07280867026450423,1.4673153448970595,False,
Sst_2,11,SPOCK1,20.05666160583496,1.5334299802780151,2.559324995779453e-86,2,within_Sst,Sst,0.6420665718928315,calibrated,0.9945504087193461,0.6385675715010449,12.807533694056279,False,
Sst_2,12,ADGRB3,19.687519073486328,0.8711666464805603,3.825390665320167e-83,2,within_Sst,Sst,0.4517444668705591,median_fallback,1.0,0.4517444668705591,8.893727807856045,False,
Sst_2,13,PCSK5,19.05082893371582,1.9239524602890015,8.593970732190744e-78,2,within_Sst,Sst,0.1227072503132635,calibrated,0.9754768392370572,0.11969808068705268,2.280347658863154,False,
Sst_2,14,ERBB4,19.048494338989258,2.5937979221343994,8.626220449891164e-78,2,within_Sst,Sst,0.2058128921330163,calibrated,0.9564032697547684,0.19684012299370224,5.62426195279723,True,0.9267984905371252
Sst_2,15,GABRB2,18.993263244628906,1.4080346822738647,2.378432608242598e-77,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.9782016348773842,0.4418971760395932,8.393069391578114,False,
Sst_2,16,CDH7,18.45550537109375,1.8060743808746338,5.006503542084465e-73,2,within_Sst,Sst,0.0936315716113741,calibrated,0.896457765667575,0.08393674948267597,1.549095130909677,False,
Sst_2,17,ZNF804A,18.44614601135254,2.4677374362945557,5.761225021493614e-73,2,within_Sst,Sst,0.108329713970563,calibrated,0.7929155313351499,0.08589631271235378,2.3766838891933126,True,0.9296848197595856
Sst_2,18,SCN1A,18.382482528686523,0.9247104525566101,1.8086421479634763e-72,2,within_Sst,Sst,0.2050318749192503,calibrated,0.9918256130790191,0.20335586504252617,3.7381856362501718,False,
Sst_2,19,SLC44A5,18.20786476135254,1.007448434829712,4.320515927728451e-71,2,within_Sst,Sst,0.1647949419270056,calibrated,1.0,0.1647949419270056,3.0005640159618636,False,
Sst_2,20,SOX5,17.95261001586914,2.0089399814605713,4.172304396741538e-69,2,within_Sst,Sst,0.2038136996947991,calibrated,0.9427792915531336,0.19215133540708582,3.4496179885918794,False,
Sst_2,21,OPCML,17.89295768737793,0.7552285194396973,1.18548907240808e-68,2,within_Sst,Sst,0.2868223948425495,calibrated,0.997275204359673,0.28604086243153437,5.118117048348536,False,
Sst_2,22,LRP1B,17.785959243774414,1.1792688369750977,7.826342006440607e-68,2,within_Sst,Sst,0.3655914028136188,calibrated,1.0,0.3655914028136188,9.753590685476007,True,0.8535728797846398
Sst_2,23,GALNT18,17.44518280029297,1.677020788192749,3.1432900465494385e-65,2,within_Sst,Sst,0.5370088497933346,calibrated,0.9155313351498637,0.49164842923858426,8.576896721544005,False,
Sst_2,24,NOS1,17.44063949584961,2.044747829437256,3.3161528404142286e-65,2,within_Sst,Sst,0.3494622305350074,calibrated,0.776566757493188,0.27138075123290767,7.099580772548981,True,0.963610908538774
Sst_2,25,DLGAP1,17.158519744873047,0.49803051352500916,4.1218091286291555e-63,2,within_Sst,Sst,0.4517444668705591,median_fallback,1.0,0.4517444668705591,7.751266354435636,False,
Sst_2,26,CHRM2,16.83141326904297,1.9448943138122559,1.0585157669490518e-60,2,within_Sst,Sst,0.0987437741224087,calibrated,0.8147138964577657,0.08044792496621309,1.3540522717432921,False,
Sst_2,27,EDIL3,16.459514617919922,1.8417168855667114,4.863524250276145e-58,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.8119891008174387,0.3668115834534785,9.056310929812323,True,0.9070348701666616
Sst_2,28,GABRA1,16.400121688842773,1.8204680681228638,1.2681136171920492e-57,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.7656675749318801,0.34588609043767604,5.672573973655964,False,
Sst_2,29,HPSE2,16.23737335205078,4.67404842376709,1.786150225600269e-56,2,within_Sst,Sst,0.2286132867192276,calibrated,0.5395095367847411,0.12333904842072768,3.004053267141037,True,0.8881448644141623
Sst_2,30,HECW1,16.02509880065918,1.5359688997268677,5.1363305865162446e-55,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.8256130790190735,0.37296614022283214,5.976819246371391,False,
Sst_2,31,PIEZO2,15.837709426879883,2.616711378097534,9.912068760859568e-54,2,within_Sst,Sst,0.4112493381117048,calibrated,0.6539509536784741,0.2689368968577906,4.259344426600453,False,
Sst_2,32,HS6ST3,15.77172565460205,2.245722532272339,2.7249158496275687e-53,2,within_Sst,Sst,0.2032047877870133,calibrated,0.7329700272479565,0.14894301884116234,3.523632646996555,True,0.7767571829252446
Sst_2,33,ELL2,15.645244598388672,1.448686122894287,1.968515757371858e-52,2,within_Sst,Sst,0.472033599223262,calibrated,0.8528610354223434,0.4025790641876867,6.2984479294067715,False,
Sst_2,34,MYRIP,15.55003547668457,0.9756885766983032,8.595817045358523e-52,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.9809264305177112,0.443128087393464,6.890657479683746,False,
Sst_2,35,GRIP1,15.54356861114502,0.6602799296379089,9.350478835064044e-52,2,within_Sst,Sst,0.1141251527672147,calibrated,1.0,0.1141251527672147,2.660868213441913,True,0.8412901129501558
Sst_2,36,ADCY1,15.483097076416016,1.5223745107650757,2.3591117833080443e-51,2,within_Sst,Sst,0.3145672738493963,calibrated,0.7874659400544959,0.24771101401219492,3.8353336768482618,False,
Sst_2,37,ZEB1,15.406198501586914,1.2011514902114868,7.64944567462182e-51,2,within_Sst,Sst,0.3075568504719975,calibrated,0.9264305177111717,0.28493005220839007,4.38968894338998,False,
Sst_2,38,GRIA4,15.386005401611328,1.4296141862869263,1.0286503297856289e-50,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.8773841961852861,0.39635345594637605,6.098296414138259,False,
Sst_2,39,EXT1,15.27457332611084,1.0432544946670532,5.542725647769393e-50,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.9509536784741145,0.4295880625008859,6.561774360691667,False,
Sst_2,40,SLC24A4,15.205042839050293,1.7204067707061768,1.5821611615929501e-49,2,within_Sst,Sst,0.3924970045534962,calibrated,0.8256130790190735,0.32405066043517533,4.927204173939381,False,
Sst_2,41,NAV3,14.978113174438477,0.7490508556365967,4.65062648091807e-48,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.9863760217983651,0.4455899101012054,6.674096102883722,False,
Sst_2,42,CAMK1D,14.754485130310059,0.9953101277351379,1.2241750757086117e-46,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.9618528610354223,0.43451170791636884,6.410996533397691,False,
Sst_2,43,MYO5B,14.553479194641113,1.5236777067184448,2.2990427375546442e-45,2,within_Sst,Sst,0.1821125459050901,calibrated,0.8201634877384196,0.14936206081044176,2.173737644473485,False,
Sst_2,44,VSNL1,14.470359802246094,0.92191082239151,7.43486610521747e-45,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.9618528610354223,0.43451170791636884,6.2875407518383195,False,
Sst_2,45,KIRREL3,14.413654327392578,2.2316031455993652,1.6515737312367416e-44,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.9155313351498637,0.41358621490056635,8.941933104227196,True,0.8763818993538968
Sst_2,46,AL391807.1,14.32342529296875,1.1809632778167725,6.003150489959508e-44,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.8692098092643051,0.39266072188476386,5.624246515399594,False,
Sst_2,47,DMD,14.135053634643555,0.9935429692268372,8.565001664101552e-43,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.997275204359673,0.4505135555166883,6.368033270362356,False,
Sst_2,48,ITGA9,14.021411895751953,1.273725986480713,4.1316833083524025e-42,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.8991825613079019,0.4062007467773419,5.695507982927149,False,
Sst_2,49,AJAP1,13.957365989685059,1.623090147972107,9.943853390210468e-42,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.7084468664850136,0.32003695200639065,4.466872869376466,False,
Sst_2,50,NXPH2,13.571044921875,1.3984752893447876,1.955268953708749e-39,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.8583106267029973,0.38773707646928096,7.8929959239616405,True,0.8249624177120776
Sst_3,1,ADAMTS9-AS2,26.753629684448242,3.283282995223999,1.1910728729760686e-153,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.868,0.39211419724364527,10.49047802707118,False,
Sst_3,2,ROBO1,25.604570388793945,1.0961716175079346,1.0818238604976046e-140,2,within_Sst,Sst,0.275883673697141,calibrated,1.0,0.275883673697141,10.595824413446262,True,0.8022744688216494
Sst_3,3,PCDH9,25.55438232421875,2.396707057952881,3.1307501169408483e-140,2,within_Sst,Sst,0.3374047847153791,calibrated,1.0,0.3374047847153791,8.622170866637516,False,
Sst_3,4,CNTN4,24.929716110229492,1.8551709651947021,1.883917776925079e-133,2,within_Sst,Sst,0.4517444668705591,median_fallback,1.0,0.4517444668705591,11.26186131345001,False,
Sst_3,5,ADGRB3,23.70957374572754,0.9164205193519592,1.308719235924369e-120,2,within_Sst,Sst,0.4517444668705591,median_fallback,1.0,0.4517444668705591,10.710668751491891,False,
Sst_3,6,RYR2,23.319849014282227,0.9967384934425354,9.88241913813347e-117,2,within_Sst,Sst,0.2726179812541352,calibrated,1.0,0.2726179812541352,6.3574101614248555,False,
Sst_3,7,CCSER1,23.148149490356445,0.774966835975647,4.8396618499507715e-115,2,within_Sst,Sst,0.4517444668705591,median_fallback,1.0,0.4517444668705591,10.457048450561077,False,
Sst_3,8,NLGN1,22.34222984313965,1.5521756410598755,3.8188420339998665e-107,2,within_Sst,Sst,0.0748611616548456,calibrated,0.998,0.07471143933153591,2.5038302241854384,True,0.7701830187458765
Sst_3,9,ITGA9,22.25980567932129,1.7880713939666748,2.223629458921469e-106,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.92,0.4156049095209144,9.25128452530746,False,
Sst_3,10,TOX,21.895736694335938,2.7469558715820312,6.065042613880496e-103,2,within_Sst,Sst,0.2312552238066865,calibrated,0.762,0.1762164805406951,5.787584488682449,True,0.8154136798396919
Sst_3,11,UNC13C,21.87473487854004,1.8695220947265625,9.012262384461294e-103,2,within_Sst,Sst,0.122882706867215,calibrated,0.956,0.11747586776505754,2.569753461987062,False,
Sst_3,12,HDAC9,21.828964233398438,1.4846936464309692,2.310937196588913e-102,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.986,0.44542004433437127,9.723058216613737,False,
Sst_3,13,PCSK5,21.810455322265625,1.9049944877624512,3.2713699826224947e-102,2,within_Sst,Sst,0.1227072503132635,calibrated,0.964,0.11828978930198601,2.57995416465118,False,
Sst_3,14,PDE1C,21.541484832763672,1.600877285003662,1.0681674233271816e-99,2,within_Sst,Sst,0.3929760589164216,calibrated,0.99,0.3890462983272574,8.380634934659467,False,
Sst_3,15,NELL2,21.528112411499023,2.1235737800598145,1.3542054206855893e-99,2,within_Sst,Sst,0.422449335977548,calibrated,0.85,0.35908193558091583,7.730356274124607,False,
Sst_3,16,SPOCK1,21.432777404785156,1.401473879814148,1.0040955949312948e-98,2,within_Sst,Sst,0.6420665718928315,calibrated,0.968,0.6215204415922608,13.320909277170701,False,
Sst_3,17,RIMS2,20.867704391479492,0.6270463466644287,1.3988833561369494e-93,2,within_Sst,Sst,0.1568000682672186,calibrated,1.0,0.1568000682672186,3.2720574731641214,False,
Sst_3,18,SLC9A2,20.6170654296875,2.217276096343994,2.460959485960976e-91,2,within_Sst,Sst,0.3877745395568066,calibrated,0.768,0.29781084637962746,6.1399857054793925,False,
Sst_3,19,FRAS1,20.239721298217773,1.8693605661392212,5.169553552531911e-88,2,within_Sst,Sst,0.1107863166533961,calibrated,0.882,0.09771353128829535,1.9776946403397802,False,
Sst_3,20,GRIK1,20.171743392944336,0.8138006925582886,1.975312162445837e-87,2,within_Sst,Sst,0.4517444668705591,median_fallback,1.0,0.4517444668705591,9.112473464895361,False,
Sst_3,21,ADGRG6,19.977977752685547,3.260714292526245,8.808747105974044e-86,2,within_Sst,Sst,0.2490542391532999,calibrated,0.62,0.15441362827504596,3.084872030390324,False,
Sst_3,22,CTNNA2,19.843664169311523,1.0527030229568481,1.1725934548846643e-84,2,within_Sst,Sst,0.4517444668705591,median_fallback,1.0,0.4517444668705591,8.96426549092405,False,
Sst_3,23,RELN,19.76185417175293,2.1858456134796143,5.779984311810114e-84,2,within_Sst,Sst,0.243873713483059,calibrated,0.83,0.20241518219093896,6.000148968909205,True,0.9723590819151532
Sst_3,24,PITPNC1,19.675403594970703,1.0177329778671265,3.10408966502912e-83,2,within_Sst,Sst,0.2400706638619527,calibrated,0.984,0.23622953324016144,4.647911407551724,False,
Sst_3,25,FRMD4B,19.26563262939453,1.589323878288269,8.535944606866702e-80,2,within_Sst,Sst,0.7027764340880029,calibrated,0.884,0.6212543677337946,11.968858418166063,False,
Sst_3,26,DPP6,19.144454956054688,1.3141889572143555,8.584088730785596e-79,2,within_Sst,Sst,0.412207028631292,calibrated,1.0,0.412207028631292,7.891478892200914,False,
Sst_3,27,EYS,18.938879013061523,2.2983767986297607,4.142060578717554e-77,2,within_Sst,Sst,0.0358507172614343,calibrated,0.748,0.02681633651155286,0.5078713527658439,False,
Sst_3,28,CDH7,18.91779327392578,1.6474438905715942,6.036734312326044e-77,2,within_Sst,Sst,0.0936315716113741,calibrated,0.842,0.07883778329677699,1.491436886582986,False,
Sst_3,29,ADCY2,18.832157135009766,1.0823785066604614,2.983791836661318e-76,2,within_Sst,Sst,0.4517444668705591,median_fallback,1.0,0.4517444668705591,8.507322784977582,False,
Sst_3,30,PDE4B,18.70731544494629,1.5202953815460205,3.058673806161342e-75,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.954,0.43096422139451335,8.06218363511283,False,0.6806474518581431
Sst_3,31,IL1RAPL1,18.628164291381836,0.7055827379226685,1.3168265185559583e-74,2,within_Sst,Sst,0.2578899186091749,calibrated,1.0,0.2578899186091749,4.804015772942799,False,
Sst_3,32,ADAMTS19,18.58267593383789,1.5329909324645996,3.011601574473397e-74,2,within_Sst,Sst,0.103022657081906,calibrated,0.906,0.09333852731620684,1.7344796052587474,False,
Sst_3,33,NRXN3,18.27985191345215,0.4245583415031433,7.95666928174013e-72,2,within_Sst,Sst,0.2357873470381127,calibrated,1.0,0.2357873470381127,4.31015778692245,False,
Sst_3,34,GRIP1,18.118003845214844,0.6617428660392761,1.4955866903828487e-70,2,within_Sst,Sst,0.1141251527672147,calibrated,1.0,0.1141251527672147,3.1015799350081914,True,0.8412901129501558
Sst_3,35,NOS1,17.99791145324707,1.8844881057739258,1.2651150437378424e-69,2,within_Sst,Sst,0.3494622305350074,calibrated,0.726,0.25370957936841537,6.849363816469949,True,0.963610908538774
Sst_3,36,GRIN2A,17.99193572998047,1.0194025039672852,1.382133508581013e-69,2,within_Sst,Sst,0.2929046201506039,calibrated,0.984,0.28821814622819425,7.778403544727675,True,0.9241239590745278
Sst_3,37,TENM2,17.513336181640625,0.7186123728752136,6.694606794248216e-66,2,within_Sst,Sst,0.1785284063538886,calibrated,1.0,0.1785284063538886,4.689941997672296,True,0.8512127761141433
Sst_3,38,PDE8B,17.39865493774414,0.9514808058738708,4.897838274057362e-65,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.982,0.44361306646688903,7.718270669331958,False,
Sst_3,39,LRP1B,17.08896827697754,1.013472080230713,1.0212621529124259e-62,2,within_Sst,Sst,0.3655914028136188,calibrated,1.0,0.3655914028136188,9.371369827526472,True,0.8535728797846398
Sst_3,40,LARGE1,16.894235610961914,0.8745073676109314,2.7279785209994845e-61,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.984,0.4445165554006301,7.50976741991145,False,
Sst_3,41,CAMK1D,16.883026123046875,1.0018924474716187,3.242809108889735e-61,2,within_Sst,Sst,0.4517444668705591,median_fallback,0.944,0.4264467767258078,7.199712071550951,False,
Sst_3,42,FRMD4A,16.711963653564453,0.4600347578525543,5.516646884226864e-60,2,within_Sst,Sst,0.4517444668705591,median_fallback,1.0,0.4517444668705591,7.549537111039634,False,
