group,rank,gene,wilcoxon_score,logfoldchange,pval_adj,subclass
Sst_13,10,ADAMTSL3,21.544248580932617,1.8084863424301147,1.1114550884542245e-99,Sst
Sst_13,11,ALCAM,21.442487716674805,1.8977465629577637,9.426150602127929e-99,Sst
Sst_13,12,FREM1,21.439157485961914,2.2562460899353027,9.619267832281375e-99,Sst
Sst_13,13,KCNB2,21.411741256713867,1.330411434173584,1.6504680860325238e-98,Sst
Sst_13,14,GRIN3A,21.070646286010742,1.406237006187439,2.2434861960226433e-95,Sst
Sst_13,15,NELL1,21.02124786376953,2.1007192134857178,6.083242489885178e-95,Sst
Sst_13,16,CNTNAP2,20.65036392211914,0.7953713536262512,1.3472109268890036e-91,Sst
Sst_13,17,ST6GALNAC5,20.64552116394043,1.2329984903335571,1.429670730201221e-91,Sst
Sst_13,18,NETO1,20.619924545288086,0.9257389903068542,2.247559512308307e-91,Sst
Sst_13,19,QRFPR,20.533733367919922,2.7160375118255615,1.282255718202505e-90,Sst
Sst_13,20,NAV2,20.28327178955078,0.7609768509864807,2.0101576991690463e-88,Sst
Sst_13,21,RELN,20.275415420532227,2.2543790340423584,2.2821146383081783e-88,Sst
Sst_13,22,GALNT14,20.16119384765625,1.4596352577209473,2.2384065198737124e-87,Sst
Sst_13,23,KCNMB2,20.01881217956543,1.44581937789917,3.706379662627213e-86,Sst
Sst_13,24,SGCD,19.822284698486328,2.1064884662628174,1.8233155816707903e-84,Sst
Sst_13,25,CDH9,19.747833251953125,1.0233283042907715,7.7620477610710175e-84,Sst
Sst_13,26,ZMAT4,19.39901351928711,1.6722612380981445,6.731346103439461e-81,Sst
Sst_13,27,TRHDE,19.3543758392334,1.748883843421936,1.5240912854929402e-80,Sst
Sst_13,28,B3GAT2,19.09979248046875,2.1053597927093506,2.0141639319466036e-78,Sst
Sst_13,29,PHACTR1,18.888275146484375,1.060425877571106,1.0802093623585986e-76,Sst
Sst_13,30,AFF3,18.658296585083008,0.9291414022445679,7.844153855215379e-75,Sst
Sst_13,31,ELMO1,18.475364685058594,1.7985610961914062,2.2666586236650997e-73,Sst
Sst_13,32,EDNRA,18.399282455444336,2.4874587059020996,9.065899960713083e-73,Sst
Sst_13,33,OPRM1,18.39798355102539,1.9336168766021729,9.10017190882463e-73,Sst
Sst_13,34,MITF,18.332473754882812,1.6791753768920898,2.981852153059129e-72,Sst
Sst_13,35,LHFPL3,18.317035675048828,1.2605036497116089,3.8840038269187725e-72,Sst
Sst_13,36,COL21A1,18.22821044921875,1.9890557527542114,1.9409009123448e-71,Sst
Sst_13,37,ENOX2,18.129545211791992,1.6227227449417114,1.1513078702464673e-70,Sst
Sst_13,38,FRMD4B,18.06399917602539,1.516024112701416,3.714697598465011e-70,Sst
Sst_13,39,RAPGEF5,18.04195785522461,0.9755350947380066,5.437943879674967e-70,Sst
Sst_13,40,PEX5L,17.93096160888672,1.302678108215332,3.957835546028225e-69,Sst
Sst_13,41,ITPR1,17.84739112854004,1.442072868347168,1.7130300774777861e-68,Sst
Sst_13,42,TLN2,17.39924430847168,1.0643388032913208,4.649704669665258e-65,Sst
Sst_13,43,CARMIL1,17.32172203063965,1.3565607070922852,1.7646390668360346e-64,Sst
Sst_13,44,GRIK2,17.25159454345703,0.6188170909881592,5.6759714279642335e-64,Sst
Sst_13,45,DNER,17.15312957763672,1.0838017463684082,3.057703394129692e-63,Sst
Sst_13,46,SNTG1,17.135459899902344,1.0524933338165283,4.0811249770064296e-63,Sst
Sst_13,47,GPI,16.975679397583008,0.9331904649734497,6.1916780598856025e-62,Sst
Sst_13,48,RCAN3,16.72141456604004,1.9609907865524292,4.426466497714312e-60,Sst
Sst_13,49,PDE10A,16.705078125,1.0234156847000122,5.738573458588132e-60,Sst
Sst_13,50,DAPK1,16.650672912597656,0.7490633130073547,1.3868991490955332e-59,Sst
Sst_12,1,KCTD8,32.16716766357422,2.7059812545776367,1.6960165121343e-222,Sst
Sst_12,2,RALYL,29.846881866455078,1.9477834701538086,1.607888614311116e-191,Sst
Sst_12,3,DCC,29.730167388916016,3.144754409790039,3.48171816202665e-190,Sst
Sst_12,4,MPPED2,29.307769775390625,2.6907811164855957,6.888878316766214e-185,Sst
Sst_12,5,TMTC2,29.011751174926758,1.8038957118988037,3.121863736963727e-181,Sst
Sst_12,6,CHRM3,28.723100662231445,1.1809394359588623,1.092328731195903e-177,Sst
Sst_12,7,AC109466.1,27.97978401184082,5.381515026092529,1.3649866879702825e-168,Sst
Sst_12,8,TMEM132B,27.00633430480957,1.347090482711792,5.194486751068776e-157,Sst
Sst_12,9,SEL1L3,26.938888549804688,2.456037759780884,2.8545953843955316e-156,Sst
Sst_12,10,VCAN,26.839431762695312,5.2739033699035645,3.739628554328667e-155,Sst
Sst_12,11,CNTNAP2,26.622882843017578,0.9429793357849121,1.0259276060290884e-152,Sst
Sst_12,12,ROBO1,26.55805778503418,1.1305896043777466,5.321158084570574e-152,Sst
Sst_12,13,PDE4B,26.37139320373535,2.050231695175171,6.955129632475444e-150,Sst
Sst_12,14,KCND2,25.752208709716797,1.8461463451385498,6.350929379591771e-143,Sst
Sst_12,15,AC008415.1,25.640066146850586,5.341107368469238,1.0712212472315095e-141,Sst
Sst_12,16,PCDH9,25.04796600341797,2.370065927505493,3.4062078619367806e-135,Sst
Sst_12,17,AC007368.1,24.534252166748047,2.861393928527832,1.118786314942862e-129,Sst
Sst_12,18,COL19A1,23.838619232177734,1.910994052886963,2.0158835644478875e-122,Sst
Sst_12,19,NELL1,23.63492202758789,2.362717866897583,2.4476119376662856e-120,Sst
Sst_12,20,CADPS,23.487945556640625,0.7599663138389587,7.264976433707216e-119,Sst
Sst_12,21,NDST3,23.48774528503418,2.2054202556610107,7.264976433707216e-119,Sst
Sst_12,22,LHFPL3,23.44991111755371,1.5696942806243896,1.7002585021977012e-118,Sst
Sst_12,23,CARMIL1,23.378271102905273,1.7451506853103638,8.788701788044139e-118,Sst
