"logFC","AveExpr","t","P.Value","adj.P.Val","B","celltype","level","SE","FDR"
0.29956142583807,0.927544239696779,3.36611670005993,0.00263081483296573,0.0631395559911774,-1.55130082825355,"L6b","subclass",0.0889931789449656,0.0631395559911774
0.65237831235216,0.353651000290186,2.87915674410138,0.00839484947688375,0.100738193722605,-2.63240996122817,"Endothelial","subclass",0.226586591261038,0.100738193722605
-0.266273040232618,-1.6866595537135,-2.4997212751238,0.0198862791511712,0.159090233209369,-3.37634707551693,"Sst Chodl","subclass",0.106521092124333,0.159090233209369
-0.243546627106846,1.89039276859747,-2.08944218955317,0.0477536957572895,0.286522174543737,-4.11776700609093,"Oligodendrocyte","subclass",0.116560596088532,0.286522174543737
-0.118937765253676,-0.564214635866795,-1.92891553258591,0.0659870841121769,0.312989347045772,-4.35060345514504,"Chandelier","subclass",0.0616604321155666,0.312989347045772
-0.106877118381689,0.140256568798364,-1.84179262519955,0.0782473367614431,0.312989347045772,-4.45915978291012,"Pvalb","subclass",0.0580288556482356,0.312989347045772
0.181925230437548,-1.40277956702305,1.61519053625328,0.11970652236016,0.410422362377691,-4.89350337681152,"L6 IT Car3","subclass",0.112633913061152,0.410422362377691
-0.114728538865222,-0.507218228718629,-1.45291506792055,0.159558948516421,0.430347463800869,-5.06708669375864,"Lamp5","subclass",0.0789643809183044,0.430347463800869
0.29417333002453,0.0825909248928891,1.44632713187378,0.161380298925326,0.430347463800869,-5.16982460673047,"VLMC","subclass",0.203393356552342,0.430347463800869
0.1250777213908,-0.764331312953269,1.31721481173591,0.200550952960933,0.481322287106239,-5.28713972551212,"L5/6 NP","subclass",0.0949562062895149,0.481322287106239
-0.111208904531325,-0.353308882511247,-0.993794410568189,0.33051366096443,0.721120714831484,-5.55001015295395,"L5 ET","subclass",0.111903330657437,0.721120714831484
0.069084181822386,-0.146626858050084,0.887303032042211,0.383966989778928,0.749936220227014,-5.76229214914129,"L6 IT","subclass",0.0778586112383526,0.749936220227014
0.0598271079643687,1.58346460064945,0.832107815475072,0.413780185272444,0.749936220227014,-5.71006271746833,"L4 IT","subclass",0.0718982646860634,0.749936220227014
-0.0581538327172394,1.8894115910195,-0.74400841137024,0.464295474699516,0.749936220227014,-5.81146810103624,"L2/3 IT","subclass",0.0781628699736574,0.749936220227014
-0.0584608577647458,0.402464469483261,-0.736590570651534,0.468710137641884,0.749936220227014,-5.79723996027772,"Vip","subclass",0.0793668288653703,0.749936220227014
-0.0699374531264407,-1.59448509025013,-0.677676704175751,0.504638828338354,0.756958242507531,-5.90184117580445,"Pax6","subclass",0.103201796218603,0.756958242507531
-0.0447835968043687,-0.748628733556486,-0.485928066103395,0.631548515873069,0.891597904761979,-6.01467726812926,"Sncg","subclass",0.0921609594676915,0.891597904761979
-0.0349212186903338,0.0741567418736222,-0.414194639009614,0.682512888649131,0.910017184865509,-5.94440077108291,"OPC","subclass",0.0843111315342816,0.910017184865509
0.036450569757736,-1.95268941916011,0.341001986524016,0.736152328684545,0.929876625706794,-6.02846081861585,"Lamp5 Lhx6","subclass",0.106892543733521,0.929876625706794
-0.0146735199379889,0.429043765639877,-0.186685146553948,0.853520495268298,0.953493218006451,-6.03162139909528,"L5 IT","subclass",0.078600361136651,0.953493218006451
0.0131753652684592,1.05381275879514,0.1528467195918,0.879832696301598,0.953493218006451,-6.25963641526016,"Microglia-PVM","subclass",0.0861998563243357,0.953493218006451
-0.0124476594339452,1.90635863793956,-0.124588796668149,0.901915797940132,0.953493218006451,-5.98424993310995,"Astrocyte","subclass",0.0999099418794484,0.953493218006451
0.00978590505678154,-1.43272171437353,0.0735958978302372,0.941958958086296,0.953493218006451,-6.10492890739097,"L6 CT","subclass",0.132968077641427,0.953493218006451
0.004351590293151,0.420515928500728,0.058950606585926,0.953493218006451,0.953493218006451,-6.02730892468574,"Sst","subclass",0.0738175660127967,0.953493218006451
