celltype,beta_snrnaseq,se,pval_snrnaseq,padj_snrnaseq,logFC_xenium,pval_xenium,FDR_xenium,SE_xenium,class
Pvalb_12,0.119075676297048,0.0666610938727148,0.0740532112031961,0.390334387046285,0.199484662382788,0.231406108482335,0.473492498894623,0.162114775337123,GABA
L2/3 IT_13,-0.0703821418224023,0.0729471465821103,0.334626214864152,0.651326025360581,0.033505953502286,0.856844875923284,0.890315378889037,0.183588202094236,Glut
Vip_14,0.0695235995305419,0.0637252518928077,0.275277372815086,0.588337914447929,-0.114654287704771,0.514652479660636,0.684487797948646,0.173133753869248,GABA
L5 IT_2,0.0090654063430058,0.0530108064807735,0.864215482395579,0.961919380354394,0.132136476802176,0.309089276518691,0.52485058492975,0.12692936875536,Glut
Sst_23,-0.0654486788027768,0.0700522250641106,0.350157373023614,0.652482950989092,-0.322722669102751,0.106527607347727,0.317690438602864,0.191821508805575,GABA
Pvalb_5,-0.0760606231404792,0.0615546320838198,0.216584812018757,0.549017314187081,-0.268648871232526,0.154333861062429,0.373207336750964,0.182160223232957,GABA
L6 CT_2,0.0979330149930562,0.0762766895965434,0.199170647302325,0.519939354955901,0.135003993110727,0.49634696847119,0.676775622355654,0.19519439294135,Glut
Sst_12,-0.0614500257970238,0.0661862188405618,0.353178650837457,0.652482950989092,-0.147295704976235,0.290508354807819,0.522316195418202,0.136023501853626,GABA
Pvalb_2,-0.08358702781814,0.0577625999171038,0.147874883743049,0.499604933085498,-0.109919555511973,0.363290172410785,0.57520943965041,0.118418815249758,GABA
Vip_19,-0.003547494579619,0.04136867900373,0.931662649267175,0.995669874819086,-0.212608782260273,0.125255646300123,0.339979611386048,0.13343871734861,GABA
Lamp5_3,0.101828511468411,0.0651742578564092,0.118192880438295,0.499604933085498,-0.126632245383925,0.33398438466545,0.541706380006157,0.128215400507996,GABA
Sst_13,-0.0817744078418891,0.0556219860096725,0.141512637776069,0.499604933085498,-0.0368104974989752,0.796129030355643,0.853912589010487,0.140771715008968,GABA
Sst_20,-0.174676636280529,0.0747117440175118,0.019386846286962,0.192106022298078,0.0771954623386335,0.508611755119345,0.683286499301746,0.114896691758343,GABA
Sst_3,-0.186286911011216,0.0617411940282608,0.0025510261027712,0.0463436408670109,-0.585755928302898,0.0027244534973951,0.0452940393941944,0.173676274129845,GABA
L6 IT Car3_1,-0.0475631776962481,0.0816046156953244,0.559994880952075,0.786920305648997,0.453922916927654,0.0313798751458039,0.137572057094714,0.197547542562338,Glut
Pvalb_9,0.0038736037517235,0.0585607569774225,0.94726099120489,0.995669874819086,0.0692659330293305,0.648659152255669,0.770282743303607,0.149960466255678,GABA
Pvalb_6,-0.115169547076118,0.0513734717663942,0.0249736743761872,0.226844208917034,-0.402614844281943,0.0014208093206779,0.0377935279300325,0.110508249178478,GABA
Vip_2,-0.0771042168942552,0.0567337884768138,0.174129842342005,0.512977103115637,-0.25439645331803,0.0783053013986097,0.260365127150377,0.137815344239221,GABA
L5/6 NP_1,0.036994958884966,0.0637298265675389,0.561579659970754,0.786920305648997,0.0642970647076139,0.66465821481309,0.771491626954341,0.146343998920863,Glut
L2/3 IT_5,-0.04189726063948,0.0563552386355641,0.457209728300242,0.725161804665052,0.0695263103072976,0.603521705356415,0.742606137002684,0.131962251599569,Glut
L6 IT Car3_2,0.027995281250069,0.0852044968888781,0.74248392328774,0.910999400823907,-0.0604161189969415,0.832453612957735,0.88573064418703,0.282232405403273,Glut
L5 ET_2,0.0627526232524604,0.0749759427050267,0.402609367618143,0.696578112228216,-0.316287547707737,0.0739628938187069,0.252232432766359,0.168643078663074,Glut
Vip_6,0.0151278477964083,0.0632472158452404,0.810961367501729,0.961919380354394,-0.0577645120305698,0.730440499228903,0.818002530206643,0.165550880240274,GABA
Vip_4,-0.0687142701441916,0.0478809304254671,0.151256539374509,0.499604933085498,-0.131882656631437,0.256776488079508,0.50222460168492,0.113294731096527,GABA
L5/6 NP_2,0.152629704450451,0.0760417986694187,0.0447303226202571,0.305703809828044,0.21302548187084,0.118520685083342,0.328401064918428,0.131175252495964,Glut
Pax6_1,-0.0332602293344894,0.0586025879247094,0.570336735286888,0.786920305648997,-0.162706835444118,0.300569192653018,0.52485058492975,0.153499549311946,GABA
L5 IT_1,-0.0040694693313462,0.0525882032035817,0.938318313597857,0.995669874819086,0.29095052444344,0.0262080741893023,0.124488352399186,0.122132069672076,Glut
