celltype,beta_snrnaseq,se,pval_snrnaseq,padj_snrnaseq,logFC_xenium,pval_xenium,FDR_xenium,SE_xenium,class
Astro_2,0.136691841679942,0.097897762060802,0.162632793914946,0.587576545757225,-0.195090889003585,0.252715575784861,0.58405430999316,0.16615920332817,NN
Astro_3,0.180515073475081,0.117595799481314,0.124772295525864,0.51062081694991,0.53487078253166,0.0352461753484413,0.233737794415979,0.238621746417527,NN
Astro_4,0.146982528864332,0.0916151206855272,0.108637382526004,0.490428188924502,0.0675958745243128,0.69023964094469,0.869846684613048,0.167421935071783,NN
Chandelier_1,-0.0234844713696725,0.0471559705449778,0.618472114068201,0.821961222990208,-0.172603855704087,0.099576271740489,0.399780198384881,0.100450266314573,GABA
Chandelier_2,0.141325358447559,0.0809967986783686,0.0810150794445452,0.43786028358834,-0.0416753756782767,0.615946906352645,0.862325668893703,0.0819242292550752,GABA
Endo_2,-0.0119463373644323,0.0829609518678494,0.885500847559816,0.962874708026208,0.546473126441014,0.0241558593412363,0.222798440784485,0.225931593860984,NN
L2/3 IT_1,-0.0344220038315524,0.0656520795409006,0.600063345129031,0.821658777149494,-0.180108068727167,0.124834441902122,0.403311273837625,0.112941642513942,Glut
L2/3 IT_10,-0.185963488021869,0.0889849109687584,0.0366329204146177,0.256430442902324,-0.166035923733615,0.415407558743805,0.717614482468597,0.200079984272731,Glut
L2/3 IT_12,-0.0382980471428137,0.0901928066946826,0.671110658771175,0.863958549222662,0.0389132845700817,0.731786329402253,0.869859221742301,0.112118713829992,Glut
L2/3 IT_13,-0.0126735549946713,0.0782293194109351,0.871301774485249,0.962874708026208,-0.0012147959835936,0.992186802880516,0.992186802880516,0.122672531533748,Glut
L2/3 IT_3,-0.138567178729602,0.0796676035554694,0.0819791035934582,0.43786028358834,-0.199573292933441,0.166937033109053,0.455889623980638,0.139691757281575,Glut
L2/3 IT_5,-0.0384483112969634,0.0573087638916679,0.502285774905521,0.821658777149494,0.144008500253085,0.334747206447359,0.653178547465361,0.146069194181306,Glut
L2/3 IT_6,-0.0483663629153193,0.0750410948452384,0.519230721454199,0.821658777149494,-0.232704870760599,0.243016771746322,0.58405430999316,0.194049026638495,Glut
L2/3 IT_7,0.245739402559007,0.0982231028815598,0.0123546496614887,0.119514271725618,0.0183853141289066,0.880872852916756,0.944499474948968,0.121284711024116,Glut
L2/3 IT_8,-0.0264486604498472,0.0947822031177007,0.780208990598906,0.925266049437023,-0.326536294256229,0.104083250184155,0.399780198384881,0.192710543383772,Glut
L4 IT_1,0.00991296655105567,0.0579087377196887,0.86408021228685,0.962874708026208,0.153743291935243,0.16324056342937,0.455889623980638,0.106634179040674,Glut
L4 IT_2,-0.0530783239525559,0.0522668650953666,0.309855491867735,0.738379044450773,-0.080565622205807,0.576378582123693,0.861886914451806,0.1420945293384,Glut
L4 IT_3,-0.00452880319840466,0.0824944995928742,0.956219530555752,0.97149082511797,-0.257018357181708,0.0222877048714598,0.222798440784485,0.104655764659952,Glut
L4 IT_4,-0.00332596306651408,0.0616210303971574,0.956955496685672,0.97149082511797,-0.032045269992153,0.740902269968613,0.872464355290142,0.0957155124567919,Glut
L5 ET_2,0.047443068088005,0.0865138342910925,0.583426152912727,0.821658777149494,-0.0669140946176257,0.634465842157358,0.869846684613048,0.138813541948402,Glut
L5 IT_1,-0.0690328226578929,0.0549866199968864,0.209316302074817,0.62647371635773,-0.0545644444899507,0.697993337961734,0.869859221742301,0.138815410693077,Glut
L5 IT_2,-0.0156343615979788,0.0524270059971281,0.765541373971366,0.925266049437023,0.1690622899515,0.161402180538774,0.455889623980638,0.116724009591294,Glut
L5 IT_3,-0.0250883179965595,0.0634098835946658,0.692360947285681,0.881186660181776,0.154182145406608,0.311568956981955,0.633188525479458,0.148912267727215,Glut
L5 IT_5,-0.0900805615824344,0.0671555401530291,0.179799701955633,0.598072191446786,0.276950731552871,0.0838307739720021,0.370499770815015,0.153041472802137,Glut
L5 IT_6,0.170170713759772,0.0780157593583574,0.0291660308807327,0.217773030576137,-0.111591519901776,0.378712367953548,0.691561715393435,0.124252747710116,Glut
L5 IT_7,-0.0637764674785515,0.075514235588266,0.39835533223968,0.800532468051699,0.0391389006540026,0.835561346122052,0.915484605316335,0.186363843378696,Glut
L5/6 NP_1,-0.00787154514694889,0.0691449840224403,0.909363710192655,0.97149082511797,0.33899232366083,0.0834535126010576,0.370499770815015,0.187080902867257,Glut
L5/6 NP_2,0.0963502996990185,0.0835352740707976,0.248742731994877,0.665622566470018,0.0546735080331145,0.773699154205387,0.886237212998898,0.187849364417002,Glut
L5/6 NP_4,0.23628129538711,0.085880878582471,0.00593650909111401,0.0831111272755961,0.0941694431051647,0.415760771588949,0.717614482468597,0.113565265900455,Glut
L6 CT_2,0.0902765833273628,0.0775391865909915,0.24431442963475,0.665622566470018,0.0308910023389167,0.874696379319507,0.944499474948968,0.193654841878469,Glut
L6 CT_3,0.199417827288793,0.0814022846827151,0.0142942848076668,0.123150761419899,-0.0200370917647665,0.88687245392693,0.944499474948968,0.139246185282908,Glut
L6 IT Car3_1,-0.0973340318091415,0.0935785862825844,0.298278828145449,0.726244103310659,0.324803415113622,0.115357320329515,0.399780198384881,0.198247643050476,Glut
L6 IT Car3_2,0.0523826575031491,0.101224606058822,0.604814588309455,0.821658777149494,-0.236599511425832,0.291995272977933,0.616975133525607,0.219226105495289,Glut
L6 IT Car3_3,0.0966602330747707,0.0689313391771648,0.160835137312913,0.587576545757225,0.18202620311298,0.17583509618901,0.455889623980638,0.130201762347944,Glut
L6 IT_1,0.182006537100108,0.0909137803781141,0.0452881046107547,0.298368689200266,-0.0685362053861601,0.541265786397849,0.831701086416207,0.110468680910866,Glut
L6 IT_2,0.132741114253581,0.0837445912340588,0.112950227292435,0.490428188924502,0.126556171027136,0.301137463740969,0.622021646415771,0.119560529134214,Glut
L6b_1,0.458585124140643,0.1111762145486,3.7097767723065e-05,0.00415494998498328,0.375248919677387,0.0090861601018528,0.222798440784485,0.131357844889045,Glut
L6b_2,0.218554329321285,0.0962218550837521,0.0231252839519079,0.185002271615263,0.304559750363989,0.0316490966362206,0.222798440784485,0.132846684350088,Glut
L6b_4,0.318081620405642,0.0894802976170069,0.000378313999612734,0.0086825998428835,0.503492017703115,0.0166601284481839,0.222798440784485,0.194531755077979,Glut
L6b_6,0.118259183319301,0.0906193691005757,0.191889440998092,0.598072191446786,0.272120327549404,0.0124096776879601,0.222798440784485,0.100052833403363,Glut
Lamp5_1,0.0444139918551774,0.0925078465187982,0.631148796224624,0.821961222990208,-0.0349758324442312,0.73016035080547,0.869859221742301,0.100140586261407,GABA
Lamp5_2,0.0677597717914254,0.0428554104274138,0.113849401000331,0.490428188924502,-0.0939544549163365,0.60061638817352,0.862325668893703,0.176917255799449,GABA
Lamp5_3,0.100408242882714,0.0733408629890034,0.170979663840114,0.598072191446786,-0.0483422911534986,0.708460521379162,0.869859221742301,0.1276411316966,GABA
Lamp5_4,0.0932822297989209,0.0748308545111656,0.212553582335658,0.62647371635773,-0.35120087462706,0.039969910620614,0.239819463723684,0.161011595357579,GABA
Lamp5_5,0.0314445110344777,0.0613218142891896,0.608106235650296,0.821658777149494,-0.160590925138214,0.267187969666827,0.59062603821088,0.141118622828238,GABA
Lamp5_6,0.140320998519655,0.0921095737748938,0.127655204237478,0.51062081694991,0.0671176166288272,0.682646255871543,0.869846684613048,0.16202393998075,GABA
Lamp5_Lhx6_1,0.0436739722602506,0.0450623579427426,0.332450559323754,0.744689252885209,0.0810571366882988,0.53771963992738,0.831701086416207,0.129503139980399,GABA
Micro-PVM_1,0.0527508003556361,0.0897960682340473,0.556900773385329,0.821658777149494,-0.0033309843482267,0.986778672702267,0.992186802880516,0.198772580944345,NN
Micro-PVM_2,-0.100563384756968,0.0917868116875121,0.273245496006759,0.703643188011359,-0.593619844662625,0.0397801704139189,0.239819463723684,0.271865150455031,NN
OPC_1,-0.0549555820379928,0.0917733247065534,0.549293797790501,0.821658777149494,-0.195903577550056,0.13563303744755,0.427244067959782,0.12653767697482,NN
Oligo_1,0.069082530796283,0.128819789010009,0.591770123604454,0.821658777149494,0.0042458456893882,0.98535550231225,0.992186802880516,0.228740912500366,NN
Oligo_4,-0.0184114168510062,0.0932405488410308,0.843466421776955,0.962874708026208,-0.461777426117771,0.0202082066188099,0.222798440784485,0.184659917234087,NN
Pax6_1,0.00296172079946957,0.0639027479984912,0.963033427779211,0.97149082511797,-0.0593728299431053,0.681334853677037,0.869846684613048,0.142701498063759,GABA
Pax6_4,0.12503839851961,0.0748497832126319,0.0948156313587353,0.461710900529494,-0.0952631800209275,0.581431648638123,0.861886914451806,0.170284225106795,GABA
Pvalb_10,0.0384590174029198,0.0797867927865419,0.62979006893189,0.821961222990208,-0.0926691178188305,0.613501927258559,0.862325668893703,0.18090453182946,GABA
Pvalb_12,0.137297316575874,0.0789684059856601,0.0820988031728138,0.43786028358834,0.339034225227854,0.117276695916875,0.399780198384881,0.208086970881163,GABA
Pvalb_13,0.0403904427661185,0.0708185552303779,0.568449146127831,0.821658777149494,-0.388015306232866,0.0140189594078612,0.222798440784485,0.145564751940883,GABA
Pvalb_15,-0.0305906936777007,0.0398133042694916,0.442277168385787,0.800532468051699,-0.152524805305056,0.120568631258932,0.399780198384881,0.0945010108404509,GABA
Pvalb_5,-0.0576090630626885,0.068521829772975,0.400493443918162,0.800532468051699,-0.43177625823628,0.0852737567748843,0.370499770815015,0.239784321148771,GABA
Pvalb_6,-0.0745442132889921,0.0571663101779003,0.192237490107896,0.598072191446786,-0.0157745873361822,0.892027281896247,0.944499474948968,0.114894931064246,GABA
Pvalb_8,0.046591902157398,0.0814432236431483,0.567268919363318,0.821658777149494,0.0083452653140116,0.943804686775789,0.974749102735651,0.11706743346188,GABA
Pvalb_9,0.00279021309357155,0.0633167951719527,0.964850596050556,0.97149082511797,0.0050658697055714,0.984263165081888,0.992186802880516,0.253972513554971,GABA
Sncg_2,0.156435021146391,0.0917680756534837,0.0882544921167789,0.449295596230874,-0.0790068539109758,0.54071609057743,0.831701086416207,0.127171220676371,GABA
Sncg_3,0.105291701390577,0.0796213067671764,0.186032960233929,0.598072191446786,0.0389769391591059,0.772486828117582,0.886237212998898,0.133183444548994,GABA
Sncg_4,0.0520219508979945,0.0691921231602314,0.452142546414682,0.803808971403879,-0.0815867388665876,0.555755879206992,0.843677599760012,0.136397765229643,GABA
Sncg_5,0.0445513218455823,0.084773401382908,0.599211883683548,0.821658777149494,-0.0932024230678837,0.429926401044158,0.732036845021134,0.115937189030674,GABA
Sncg_6,-0.0103128261200601,0.0679043987207581,0.87928732047108,0.962874708026208,0.0769465387477895,0.671960724705344,0.869846684613048,0.179320361706025,GABA
Sncg_8,0.0578770267915499,0.0690400118733975,0.401855853010537,0.800532468051699,-0.0162464942475297,0.923119374737356,0.961264803445512,0.166457400772563,GABA
Sst Chodl_1,-0.00294222893356508,0.0823264584605303,0.97149082511797,0.97149082511797,0.155279453711529,0.347940355977205,0.664249770501937,0.161957088313537,GABA
Sst Chodl_2,0.164339110036894,0.0847404866062928,0.0524621128349649,0.326430924306449,-0.354677911486106,0.0050385781992863,0.222798440784485,0.11402781397318,GABA
Sst_1,0.103949814034331,0.0715932929217199,0.146515771051783,0.565854012337919,0.0719973244613333,0.647136603947246,0.869846684613048,0.155165653169663,GABA
Sst_10,0.043232042152414,0.065026390250111,0.506153850000635,0.821658777149494,0.14665650433316,0.187721808444351,0.473058957279765,0.107917076065064,GABA
Sst_11,-0.0974402839784114,0.0895285362456946,0.276431252433034,0.703643188011359,0.0587013406314216,0.729016579790746,0.869859221742301,0.167329677393913,GABA
Sst_12,-0.0635748469180131,0.0778665828586414,0.414237850846071,0.800532468051699,-0.26241434937761,0.293797682631242,0.616975133525607,0.244078226671875,GABA
Sst_13,-0.0320282054588326,0.0580671399811957,0.581241660807473,0.821658777149494,-0.176976467601394,0.274655977670213,0.596666434249083,0.158028782958133,GABA
