"logFC","AveExpr","t","P.Value","adj.P.Val","B","celltype","level","SE","FDR"
-0.261817818436295,2.05380600851054,-2.58415024254887,0.0164089309474253,0.332471848871753,-3.27808295597478,"Oligodendrocyte","subclass_no_high_umi",0.101316794250342,0.332471848871753
-0.159529728474801,0.416030521605063,-2.33932169627754,0.0281411434369896,0.332471848871753,-3.67142191743731,"Pvalb","subclass_no_high_umi",0.0681948655153558,0.332471848871753
0.232445129880075,-0.768157439892364,2.13006600306908,0.0438169766837857,0.332471848871753,-3.97207509962019,"L6b","subclass_no_high_umi",0.109125787438116,0.332471848871753
0.196726066679597,-0.842322675578046,1.97818226261187,0.0597152360712471,0.332471848871753,-4.06522163190096,"L6 IT Car3","subclass_no_high_umi",0.0994478973943743,0.332471848871753
-0.406011766814618,-5.40970304312247,-1.83617669386496,0.0789818460278599,0.332471848871753,-4.07902602771386,"Unassigned","subclass_no_high_umi",0.221118026479252,0.332471848871753
0.207373867428065,-0.523497523172524,1.78441384522261,0.0872398525437064,0.332471848871753,-4.20241833201512,"L6 CT","subclass_no_high_umi",0.116213998217546,0.332471848871753
0.286729931586093,0.638158173560085,1.66637698757537,0.10887827716767,0.332471848871753,-4.26398020642475,"Endothelial","subclass_no_high_umi",0.172067865629431,0.332471848871753
-0.218564591412682,-0.341136576274934,-1.65676752604792,0.110823949623918,0.332471848871753,-4.28989743431197,"L5 ET","subclass_no_high_umi",0.131922305318266,0.332471848871753
0.158927937647268,-0.725443750088377,1.56948783545267,0.129866930936705,0.346311815831214,-4.36184168287233,"L5/6 NP","subclass_no_high_umi",0.101261019077239,0.346311815831214
-0.0823804016511339,2.13926827716734,-1.17103835906633,0.253290020389281,0.578075068653576,-4.65461583678742,"L2/3 IT","subclass_no_high_umi",0.0703481666619494,0.578075068653576
-0.0812431619684351,1.37612441824445,-1.10318260927426,0.281087698348369,0.578075068653576,-4.68106105370876,"L5 IT","subclass_no_high_umi",0.0736443461721006,0.578075068653576
-0.120606065038515,-0.884162389395257,-1.08467912861456,0.289037534326788,0.578075068653576,-4.63366264462894,"Pax6","subclass_no_high_umi",0.111190546454566,0.578075068653576
0.11666360329641,-0.735710093816734,0.96636360699558,0.343676783908834,0.634480216447077,-4.68400453531811,"Sncg","subclass_no_high_umi",0.120724334455347,0.634480216447077
-0.0718403313077955,0.0792402485451906,-0.885934426058605,0.384605369859041,0.659323491186927,-4.74437571840122,"Lamp5","subclass_no_high_umi",0.0810898969435049,0.659323491186927
-0.0590567538021129,0.5652636413112,-0.67343242868671,0.50722452114246,0.811559233827936,-4.87410848210114,"Vip","subclass_no_high_umi",0.0876951439913312,0.811559233827936
0.141526184679883,-0.246152557155281,0.542965389337099,0.592253237105258,0.83286770957126,-4.89296745112907,"VLMC","subclass_no_high_umi",0.260654154867349,0.83286770957126
0.039873015092181,0.353354818938979,0.43089619392327,0.670460067952713,0.83286770957126,-4.93062119830485,"L6 IT","subclass_no_high_umi",0.0925350830536257,0.83286770957126
-0.0355872631181447,1.2860150414483,-0.360420487293399,0.721743543216496,0.83286770957126,-5.00874665109742,"Microglia-PVM","subclass_no_high_umi",0.098738180466348,0.83286770957126
0.0238508857840182,0.737626315210981,0.330472760396788,0.743963257469751,0.83286770957126,-4.97685539616826,"Sst","subclass_no_high_umi",0.0721720173105378,0.83286770957126
-0.0241706292606193,0.70783948685767,-0.273976759880704,0.786489946285895,0.83286770957126,-4.97361393861781,"OPC","subclass_no_high_umi",0.0882214581672688,0.83286770957126
-0.031544369199539,-3.13507661100501,-0.262165108901168,0.795472497653753,0.83286770957126,-4.83558636868084,"Sst Chodl","subclass_no_high_umi",0.120322530071806,0.83286770957126
0.0213269800458616,2.26161662498432,0.256805807671427,0.799557773960923,0.83286770957126,-5.06020106616591,"Astrocyte","subclass_no_high_umi",0.083047109562057,0.83286770957126
0.020879497055527,1.05650921588492,0.218471230220403,0.828943102632178,0.83286770957126,-5.01148817617241,"L4 IT","subclass_no_high_umi",0.0955709226998121,0.83286770957126
0.0154614097245639,-0.0594901327680368,0.213377846958661,0.83286770957126,0.83286770957126,-4.93146488034084,"Chandelier","subclass_no_high_umi",0.0724602387030334,0.83286770957126
