"logFC","AveExpr","t","P.Value","adj.P.Val","B","celltype","level","SE","FDR"
-0.351555737185301,0.559641225333274,-3.05073673272573,0.00583340050914528,0.240174035836517,-3.52842006939373,"Sst Chodl_2","supertype",0.115236340590818,0.240174035836517
-0.308935336601686,0.525779908951541,-3.0275523820126,0.00615720026735561,0.240174035836517,-3.7529803355162,"L4 IT_3","supertype",0.102041285375323,0.240174035836517
0.349959386278487,0.135258829686761,3.02159972779596,0.00624308512465125,0.240174035836517,-3.60548321019789,"L6b_5","supertype",0.115819240735025,0.240174035836517
-0.430905083786647,-1.36651417383643,-2.916669153624,0.00795970656777247,0.240174035836517,-3.7180504665378,"Pax6_3","supertype",0.147738759897139,0.240174035836517
0.277468621316831,2.27855935815436,2.80446812890577,0.0102913256472473,0.240174035836517,-3.81078330236381,"L6b_6","supertype",0.0989380547623097,0.240174035836517
-0.295096051926038,0.446370641527495,-2.68647475085744,0.0134365241315278,0.240174035836517,-3.89580650552304,"Vip_23","supertype",0.109845086700276,0.240174035836517
-0.338255014131594,0.439804719517274,-2.65422301055445,0.0144428181403662,0.240174035836517,-3.88261991816084,"Sst_3","supertype",0.127440314090614,0.240174035836517
-0.469500419467073,3.81598871122475,-2.55322375108023,0.018072117315605,0.240174035836517,-3.72728165819322,"Oligo_4","supertype",0.183885340745571,0.240174035836517
-0.36231868028432,-0.421954211700488,-2.54199197832637,0.0185247216544231,0.240174035836517,-3.91000041963022,"Pvalb_13","supertype",0.142533368859357,0.240174035836517
0.331349180532632,2.00688792053792,2.53259897096452,0.0189113414044501,0.240174035836517,-3.91379747579077,"L6b_1","supertype",0.130833655202205,0.240174035836517
0.533747867438361,2.54705655652055,2.36171250458414,0.0273972190600529,0.244876369427371,-4.00559585242341,"Endo_2","supertype",0.226000356267896,0.244876369427371
0.501669217893427,1.11356275845626,2.35173706830885,0.0279877570047094,0.244876369427371,-3.99165004233267,"Pericyte_1","supertype",0.213318582529373,0.244876369427371
1.11820851952925,1.42728906800668,2.33804250659118,0.028817560886667,0.244876369427371,-4.00867890540128,"Astro_6-SEAAD","supertype",0.478266976060916,0.244876369427371
0.444438450161342,-1.13899948492466,2.33518014805579,0.0289938361608548,0.244876369427371,-3.78600325332665,"L6b_4","supertype",0.190322982375201,0.244876369427371
-0.422246182149567,-1.37717525141236,-2.31985949773429,0.0299543069399169,0.244876369427371,-3.93542556221274,"Vip_13","supertype",0.182013687709087,0.244876369427371
0.513882114638718,1.33219249884257,2.30596437671339,0.0308505838501791,0.244876369427371,-3.94784582635606,"Monocyte","supertype",0.222849112426939,0.244876369427371
0.584916492529767,1.33180112900379,2.26084143355969,0.0339333297824171,0.244876369427371,-3.97318615323633,"Endo_1","supertype",0.258716283171092,0.244876369427371
0.289906536887753,1.99113031043419,2.22693337902854,0.0364322979102929,0.244876369427371,-4.10193665869196,"L6b_2","supertype",0.130181953181832,0.244876369427371
0.519388317023532,-2.19993468067357,2.22427611852671,0.036635047394646,0.244876369427371,-3.78419735109565,"Astro_3","supertype",0.23350892126089,0.244876369427371
-0.595901181180664,1.80219175279598,-2.17836172144141,0.0403042203844199,0.255931799441066,-3.84744426963357,"Micro-PVM_2","supertype",0.27355474314264,0.255931799441066
0.184161283204944,0.922117419473628,2.01790337003145,0.0558798710323682,0.315909782451647,-4.2163038629037,"Sst_5","supertype",0.0912636779044948,0.315909782451647
-0.322786502270162,-1.20141472363027,-2.0146341440006,0.0562466606871173,0.315909782451647,-4.03315900666689,"Lamp5_4","supertype",0.160220903250048,0.315909782451647
