"logFC","AveExpr","t","P.Value","adj.P.Val","B","celltype","level","SE","FDR"
0.29956142583807,0.927544239696779,3.36611670005993,0.00263081483296573,0.0631395559911774,-1.55130082825355,"L6b","subclass",0.0889931789449656,0.0631395559911774
0.367320124948963,0.182146792091182,3.31280017961,0.00315179907008839,0.244932051341832,-2.17758132821421,"L6b_5","supertype",0.110879046436241,0.244932051341832
-0.344534864827305,0.6711200329396,-3.17045214510952,0.00441394448746884,0.244932051341832,-2.54032730168933,"L4 IT_3","supertype",0.108670577273578,0.244932051341832
0.65237831235216,0.353651000290186,2.87915674410138,0.00839484947688375,0.100738193722605,-2.63240996122817,"Endothelial","subclass",0.226586591261038,0.100738193722605
-0.331581628760136,0.598708727385308,-2.89314775093436,0.00841399229550402,0.244932051341832,-2.74123168100289,"Sst Chodl_2","supertype",0.114609296622701,0.244932051341832
-0.428301926241407,-1.38578420999675,-2.87135025756097,0.00884536057963556,0.244932051341832,-2.82077501233659,"Pax6_3","supertype",0.149163943031187,0.244932051341832
0.289859349139349,2.3383340482812,2.83702636960535,0.00956765825554032,0.244932051341832,-2.91120086449544,"L6b_6","supertype",0.102170128640598,0.244932051341832
-0.328112289929522,0.398689530561191,-2.6011885562788,0.0162699113051607,0.264311088053171,-3.19937208750424,"Sst_3","supertype",0.126139371610535,0.264311088053171
-0.472547041996517,3.77962108250803,-2.56429110216027,0.0176535762619374,0.264311088053171,-3.10786274954294,"Oligo_4","supertype",0.184279796314242,0.264311088053171
-0.266273040232618,-1.6866595537135,-2.4997212751238,0.0198862791511712,0.159090233209369,-3.37634707551693,"Sst Chodl","subclass",0.106521092124333,0.159090233209369
-0.271418086511988,0.445842182166503,-2.50359619987104,0.0201716030986099,0.264311088053171,-3.34440598840892,"Vip_23","supertype",0.10841128714206,0.264311088053171
0.322610043651261,2.12621211133848,2.47322280324031,0.0215538708491874,0.264311088053171,-3.34915495819645,"L6b_1","supertype",0.130441156869729,0.264311088053171
1.12410810320775,1.39189976336111,2.35161753829857,0.0280161836358781,0.264311088053171,-3.47298853413127,"Astro_6-SEAAD","supertype",0.478014849311364,0.264311088053171
-0.412008614325598,-1.41519589908627,-2.32159839181433,0.0298656819135593,0.264311088053171,-3.46630232778556,"Vip_13","supertype",0.17746765150178,0.264311088053171
0.486027632005644,1.15383284927381,2.32012864189717,0.0299590521760625,0.264311088053171,-3.51028073901831,"Pericyte_1","supertype",0.209483053322518,0.264311088053171
0.51523671459942,2.51436715200391,2.30686249714844,0.0308140305673823,0.264311088053171,-3.54035370825779,"Endo_2","supertype",0.223349556046931,0.264311088053171
0.51605883300191,1.32013151083381,2.29948321070925,0.031299243712893,0.264311088053171,-3.50014796787534,"Monocyte","supertype",0.224423831667263,0.264311088053171
0.586366224021716,1.31885155828959,2.27401454218976,0.0330281667307815,0.264311088053171,-3.52925830677388,"Endo_1","supertype",0.257855089817093,0.264311088053171
-0.32227362939987,-0.410990045561568,-2.27386047911421,0.0330388860066464,0.264311088053171,-3.56289979883468,"Pvalb_13","supertype",0.141729728960949,0.264311088053171
0.286081449283905,2.11400780409707,2.23818861497502,0.0356081703660013,0.268108576873422,-3.63977145994984,"L6b_2","supertype",0.127818293494044,0.268108576873422
0.522745307737703,-2.23770113204425,2.21060229440711,0.0377185521899694,0.268220815573115,-3.60199572677868,"Astro_3","supertype",0.236471892325573,0.268220815573115
0.402669731127687,-1.04943958750469,2.17259874541249,0.0408120936294319,0.268650682213917,-3.64744324704653,"L6b_4","supertype",0.185340128718171,0.268650682213917
-0.591319865462197,1.75872922934146,-2.1589659359504,0.0419766690959246,0.268650682213917,-3.6742696593517,"Micro-PVM_2","supertype",0.273890317404148,0.268650682213917
-0.243546627106846,1.89039276859747,-2.08944218955317,0.0477536957572895,0.286522174543737,-4.11776700609093,"Oligodendrocyte","subclass",0.116560596088532,0.286522174543737
0.659262177352085,-1.31668667325514,2.02832368584093,0.0547517972704453,0.307273474239689,-3.84422301223833,"Endo_3","supertype",0.325028091893903,0.307273474239689
-0.208242991488562,1.20079960129824,-2.02655801486508,0.0549460132461397,0.307273474239689,-3.89358834018751,"Chandelier_1","supertype",0.102756984977026,0.307273474239689
0.186655970408333,0.951038048253752,2.02413798858279,0.055213202402444,0.307273474239689,-3.88751910204179,"Sst_5","supertype",0.0922150423840523,0.307273474239689
-0.30856433187155,-1.22035777912746,-1.98107363319849,0.0601650584661669,0.320880311819557,-3.90613662202356,"Lamp5_4","supertype",0.155756114614158,0.320880311819557
-0.118937765253676,-0.564214635866795,-1.92891553258591,0.0659870841121769,0.312989347045772,-4.35060345514504,"Chandelier","subclass",0.0616604321155666,0.312989347045772
0.293716863132006,0.393157181909559,1.90872560529725,0.0693731595105346,0.355190576693937,-3.99715543813109,"L5 IT_5","supertype",0.153881135306646,0.355190576693937
-0.251434492128275,0.598190528729353,-1.88734370542607,0.0723217017884891,0.356045301112562,-4.01581133615125,"L2/3 IT_3","supertype",0.133221358359586,0.356045301112562
-0.106877118381689,0.140256568798364,-1.84179262519955,0.0782473367614431,0.312989347045772,-4.45915978291012,"Pvalb","subclass",0.0580288556482356,0.312989347045772
0.354070864884781,-1.98335322669431,1.82891348715997,0.0809445627986166,0.383737186600849,-4.0908180689446,"Pvalb_12","supertype",0.193596289474906,0.383737186600849
-0.290219825266088,-1.30821189728347,-1.77743336018385,0.0892673755260169,0.408079430976077,-4.14636571772546,"Vip_12","supertype",0.163280284801265,0.408079430976077
-0.34290814183958,-1.45048522660347,-1.74372058259958,0.0951084552868675,0.414115925147277,-4.18418074102221,"L2/3 IT_8","supertype",0.196653148022353,0.414115925147277
-0.218009885998721,0.256208072147308,-1.73286087238451,0.097058419956393,0.414115925147277,-4.18509264431547,"Sst_19","supertype",0.125809226506873,0.414115925147277
0.307419488813035,-2.02324403653372,1.67287246801264,0.108455288405461,0.445972966838339,-4.35379625739848,"L5/6 NP_1","supertype",0.183767438756552,0.445972966838339
