"logFC","AveExpr","t","P.Value","adj.P.Val","B","celltype","level","SE","FDR"
0.621243844618811,1.47221015440875,4.49573510570018,0.000197420623526334,0.0207291654702651,0.748914914063924,"L6b_2","cluster",0.138185153264731,0.0207291654702651
-0.618681873632994,1.005953136745,-4.12712199567217,0.000477095725743642,0.0250475256015412,-0.105716676426916,"Sst Chodl_2","cluster",0.149906369203954,0.0250475256015412
-0.496473962029041,2.91185507479761,-3.81548026441203,0.00100502639070579,0.0345759932873523,-0.738309937630427,"L2/3 IT_8","cluster",0.130120961877272,0.0345759932873523
0.566205635258001,-1.67341380576753,3.70191042216615,0.00131718069666104,0.0345759932873523,-1.09325670747318,"Sst Chodl_1","cluster",0.152949577566139,0.0345759932873523
0.784938238358564,1.28283008779674,3.38473034697579,0.00278833161374305,0.0542625936588826,-1.79574952729771,"Oligo_1","cluster",0.231905693480101,0.0542625936588826
-0.512949886170542,-1.38263396683126,-3.28750936779322,0.00350125076639876,0.0542625936588826,-2.08500913145014,"Vip_12","cluster",0.156029939015768,0.0542625936588826
-0.482120504863974,-0.344811780689105,-3.27351655479388,0.0036175062439255,0.0542625936588826,-1.97634194952905,"Sncg_2","cluster",0.147279079483479,0.0542625936588826
0.664109432500264,-2.78855610801687,3.13209669855395,0.00502419424742585,0.0623284693195554,-2.35128323514017,"L6 CT_1","cluster",0.21203350228838,0.0623284693195554
-0.593366991088298,-0.476396805512305,-3.10549920503461,0.00534244022739046,0.0623284693195554,-2.411405965869,"Sncg_5","cluster",0.191069761063322,0.0623284693195554
0.440754762179622,2.45750920368047,2.98833813833998,0.00699155481500485,0.0734113255575509,-2.53913738714933,"L6b_1","cluster",0.147491596257062,0.0734113255575509
-0.318350403625262,2.28689316702914,-2.87782681683921,0.00898864530185304,0.0776382726029291,-2.76482406991883,"Chandelier_2","cluster",0.11062180731741,0.0776382726029291
-0.644441174427812,-3.09039834236967,-2.82226480014413,0.0101887277900061,0.0776382726029291,-3.23558951600332,"Pvalb_13","cluster",0.228341853108504,0.0776382726029291
-0.608395237169624,-1.37746448163271,-2.77210159641663,0.0114021841030295,0.0776382726029291,-3.07918247703284,"Sst_19","cluster",0.219470757477312,0.0776382726029291
