"logFC","AveExpr","t","P.Value","adj.P.Val","B","celltype","level","SE","FDR"
-0.517920377940377,1.61026987506828,-4.24913169075615,0.000324975587763544,0.0221727076645239,0.345104200875743,"L2/3 IT_8","supertype",0.121888521145884,0.0221727076645239
0.596147669550771,-0.730928929292396,4.24171196263429,0.000330935935291401,0.0221727076645239,0.317671827704879,"L5/6 NP_3","supertype",0.140544118696013,0.0221727076645239
-0.744154479130856,-1.05520150428322,-3.90393243456955,0.00075587782494922,0.0337625428477318,-0.49238592843494,"Pvalb_13","supertype",0.190616638889886,0.0337625428477318
-0.57054459059619,-1.20948850890073,-3.74398516144432,0.00111556383267028,0.0373713883944544,-0.759505449943948,"Pax6_3","supertype",0.152389650597892,0.0373713883944544
0.512045457483096,0.265014831413886,3.41430711107594,0.00247077795174358,0.0566101342387516,-1.50123063106581,"L6 IT Car3_1","supertype",0.149970533061315,0.0566101342387516
0.678026024208054,-1.3801958475178,3.40361682034031,0.00253478213009336,0.0566101342387516,-1.64763663862515,"L6b_5","supertype",0.199207507777054,0.0566101342387516
-0.378609973820913,0.983108289878742,-3.21726187876143,0.00394811376440049,0.0681326319440647,-1.91406400509157,"Pvalb_6","supertype",0.117680806875028,0.0681326319440647
0.659419465803065,0.65252330922504,3.20463694101613,0.0040676198175561,0.0681326319440647,-1.96234938643194,"Pericyte_1","supertype",0.205770412667706,0.0681326319440647
-0.571223155323793,0.247515491653805,-3.06612562151656,0.00563119757574501,0.083842275016648,-2.26462020677066,"Sst_3","supertype",0.186301288934553,0.083842275016648
-0.281790666380347,0.329875769801002,-2.91071303534286,0.00807407349168536,0.108192584788584,-2.5144012923412,"Vip_23","supertype",0.0968115588719155,0.108192584788584
-0.372853153402331,1.40452423178681,-2.74406383116991,0.0118077440955,0.137712572206959,-2.89707130186866,"L2/3 IT_10","supertype",0.13587626831675,0.137712572206959
-0.386744541505804,0.020997041788122,-2.72479700858508,0.012332469152862,0.137712572206959,-2.98823036831658,"Vip_12","supertype",0.141935175459779,0.137712572206959
-0.315404451840623,-0.0653385243186966,-2.65699876772816,0.0143595724615993,0.137922906648389,-2.99554490053519,"Vip_15","supertype",0.118707037305217,0.137922906648389
-0.651212406850236,-0.458029226708307,-2.64429740339601,0.0147726939244714,0.137922906648389,-3.25499282325251,"Sst_25","supertype",0.246270486070855,0.137922906648389
0.590181102974845,2.51252967698846,2.61184313498589,0.0158796615257542,0.137922906648389,-3.1292378911069,"Endo_2","supertype",0.225963456636929,0.137922906648389
-0.336365228273356,0.337118535808217,-2.58307348124549,0.016925645161133,0.137922906648389,-3.18566758058127,"L4 IT_4","supertype",0.130218993271213,0.137922906648389
-0.494800593715709,3.68411636351777,-2.55637267955408,0.0179538815135781,0.137922906648389,-3.41094939712298,"Oligo_4","supertype",0.193555735309306,0.137922906648389
0.803030745487702,0.0598611394261057,2.52403035552438,0.0192776095662181,0.137922906648389,-3.50001925840749,"Endo_3","supertype",0.318154155210573,0.137922906648389
0.305586195449103,0.224737021146145,2.51748792000232,0.0195562330322343,0.137922906648389,-3.36852309129319,"L5 IT_1","supertype",0.121385367143617,0.137922906648389
0.784447845909146,-3.45225136190866,2.45764850006898,0.0222845567119528,0.149306529970084,-3.66584517522117,"L6b_4","supertype",0.319186346577685,0.149306529970084
1.52649315953442,-0.585215584168788,2.3990148803336,0.0252972211916656,0.161420363794438,-3.76130914645138,"Astro_6-SEAAD","supertype",0.636299996322722,0.161420363794438
-0.59986658944748,0.597251683034916,-2.32681419139061,0.0295232006137319,0.179823131010912,-3.93068975261175,"Micro-PVM_2","supertype",0.25780596992533,0.179823131010912
-0.329660220075338,-0.298612602483156,-2.26653032023096,0.0335386239227884,0.195398939376245,-3.83183005200896,"Sst_2","supertype",0.145447081441093,0.195398939376245
-0.366009896747528,-0.209938206268193,-2.20832852942529,0.0378828678956335,0.206322231199212,-3.90150957463595,"Pvalb_10","supertype",0.165740691147427,0.206322231199212
0.373882093226394,-0.270291249889005,2.20064705501658,0.0384929535819424,0.206322231199212,-4.01657200070524,"Sst_5","supertype",0.169896436765766,0.206322231199212
0.628454457737563,-2.67864290687666,2.12196337369256,0.0452749771010644,0.233340266597793,-4.28496941746451,"L6 CT_1","supertype",0.296166496334925,0.233340266597793
-0.26534112743957,2.00025377654202,-2.06461733329588,0.0508769023749727,0.240438386128848,-4.11125985228161,"L2/3 IT_2","supertype",0.12851830853129,0.240438386128848
0.371734109490994,0.460008761741729,2.0608140297659,0.0512695126193707,0.240438386128848,-4.2274292572504,"L6 CT_4","supertype",0.180382171375852,0.240438386128848
-0.320092232294924,-0.052134651366737,-2.05347123695165,0.0520351731174373,0.240438386128848,-4.24515435210692,"Vip_13","supertype",0.155878605229502,0.240438386128848
0.758790583126851,-2.51315295660183,2.01873599325615,0.0557973014008711,0.245094390640415,-4.46372312526042,"Astro_3","supertype",0.375874104222488,0.245094390640415
-0.262813161480698,1.27788480305607,-2.01070439824691,0.0567009411183049,0.245094390640415,-4.19080039925201,"Pvalb_15","supertype",0.13070701079176,0.245094390640415
-0.250902310440013,2.34638573583237,-1.97074584159488,0.0613927258480317,0.257082039488633,-4.24444974221599,"L5 IT_6","supertype",0.127313378084798,0.257082039488633
0.278276622761488,0.589741675329315,1.92505528702008,0.0671756055549,0.272773671041109,-4.43086616708294,"Sst_11","supertype",0.144555132851405,0.272773671041109
-0.202442489281894,0.813625574405314,-1.86447732980654,0.0755780309840177,0.293824714026621,-4.47602853672701,"Lamp5_2","supertype",0.108578681030624,0.293824714026621
