"logFC","AveExpr","t","P.Value","adj.P.Val","B","celltype","level","SE","FDR"
0.603725599302231,0.411643715616756,2.72625337444661,0.0119804650966369,0.141160152328037,-2.78702978008745,"Endothelial","subclass",0.221448822387897,0.141160152328037
-0.200495761461421,0.17321351565507,-2.71561068493905,0.0122747958546119,0.141160152328037,-2.86043991033574,"Pvalb","subclass",0.0738308191867792,0.141160152328037
-0.269511711478874,1.82729155056721,-2.45676861938299,0.0219091952438777,0.167970496869729,-3.2268457684113,"Oligodendrocyte","subclass",0.109701707093019,0.167970496869729
0.19836932627982,-1.00201410755231,1.92483086672007,0.0665913899963863,0.376797049162354,-3.99341083733544,"L6b","subclass",0.103058055494425,0.376797049162354
0.174142648805764,-1.07217612775357,1.76489860710025,0.090735967048197,0.376797049162354,-4.18406502238052,"L6 IT Car3","subclass",0.098670058498081,0.376797049162354
0.189250320730145,-0.760310091033694,1.7224107863957,0.0982948823901793,0.376797049162354,-4.25705582059534,"L6 CT","subclass",0.10987525288678,0.376797049162354
0.145848552126522,-0.962522416966506,1.55609626128869,0.133215235544191,0.386854771693988,-4.47166465029406,"L5/6 NP","subclass",0.0937272042577473,0.386854771693988
-0.170838363953354,-1.11818261650266,-1.49266422765731,0.148993037497132,0.386854771693988,-4.50640495047117,"Pax6","subclass",0.114451971707983,0.386854771693988
-0.1093664562004,1.13734178778754,-1.44498377899836,0.161827587775508,0.386854771693988,-4.51900818690315,"L5 IT","subclass",0.0756869784906591,0.386854771693988
-0.187490770487204,-0.580694512328312,-1.42244220484295,0.168197726823473,0.386854771693988,-4.59109041317358,"L5 ET","subclass",0.131809060395466,0.386854771693988
-0.105309899628253,-0.162528033706296,-1.32882604906852,0.196820732433713,0.411534258725036,-4.67087792407867,"Lamp5","subclass",0.0792503275369055,0.411534258725036
-0.109620159308583,0.333755679342927,-1.19662765294008,0.243530995288097,0.449675756911784,-4.80832210183089,"Vip","subclass",0.0916075765416662,0.449675756911784
-0.0924199468595068,1.88202211439789,-1.16926365597104,0.254164558254486,0.449675756911784,-4.82436297621756,"L2/3 IT","subclass",0.0790411524274694,0.449675756911784
0.228957468474269,-0.472667015098611,0.862455404662044,0.397259983238055,0.652641401033948,-5.21067808185515,"VLMC","subclass",0.265471660606019,0.652641401033948
0.0792077095002055,-0.968196678002646,0.676995854897934,0.505099958290966,0.774486602712815,-5.15026856431992,"Sncg","subclass",0.116998810150982,0.774486602712815
0.0433932318879207,0.118059941757968,0.493265127769225,0.626459652744979,0.814703585192937,-5.30173416551191,"L6 IT","subclass",0.0879714162729587,0.814703585192937
-0.0457436209597772,0.814579492836627,-0.489676199183537,0.628958855270203,0.814703585192937,-5.285586032226,"L4 IT","subclass",0.0934160595022752,0.814703585192937
-0.0495271852429692,-3.3673570018809,-0.43928151426562,0.664519767682706,0.814703585192937,-5.27758600699246,"Sst Chodl","subclass",0.112745889901075,0.814703585192937
-0.031168767149385,0.481325028914341,-0.364346099986253,0.718897609128025,0.814703585192937,-5.25723994696987,"OPC","subclass",0.0855471408931261,0.814703585192937
-0.0268970215767415,0.496513495985298,-0.362962435016636,0.719917201244644,0.814703585192937,-5.27642807472645,"Sst","subclass",0.0741041468258517,0.814703585192937
-0.0293579191015472,1.05950058350497,-0.314496444425761,0.755953365397959,0.814703585192937,-5.48535902642169,"Microglia-PVM","subclass",0.0933489698274705,0.814703585192937
-0.0240876596018184,2.03510216704099,-0.283533076497773,0.779281690184548,0.814703585192937,-5.30557955194304,"Astrocyte","subclass",0.084955377691208,0.814703585192937
-0.00772972635068043,-0.303700472582088,-0.105090564190535,0.917206771253008,0.917206771253008,-5.30868421104355,"Chandelier","subclass",0.0735530007876447,0.917206771253008
