"logFC","AveExpr","t","P.Value","adj.P.Val","B","celltype","level","SE","FDR"
0.316733757224036,0.771792744801051,3.53021948404946,0.00174739320222728,0.0419374368534548,-1.22030790030606,"L6b","subclass",0.0897206982894772,0.0419374368534548
0.652107246815281,0.484422162933476,2.87591092451803,0.00841924223669769,0.101030906840372,-2.67727762264835,"Endothelial","subclass",0.226748068327104,0.101030906840372
-0.278581442632708,-1.72442697939125,-2.6534234375406,0.0140456028030799,0.11236482242464,-3.11750558374221,"Sst Chodl","subclass",0.104989440694366,0.11236482242464
-0.251622941466079,2.01619752859712,-2.08848047488198,0.0477618360981143,0.272936570218907,-4.15880946757682,"Oligodendrocyte","subclass",0.120481347320376,0.272936570218907
-0.131004531763453,0.171704074701664,-2.00273532030911,0.0568617854622723,0.272936570218907,-4.25331798533741,"Pvalb","subclass",0.0654128033969228,0.272936570218907
-0.112883720904736,-0.648566156329863,-1.80430702715217,0.0840047598707128,0.336019039482851,-4.58481867463303,"Chandelier","subclass",0.0625634768395853,0.336019039482851
0.186166708740245,-1.27991063893048,1.67692165542268,0.106799577281954,0.366169979252413,-4.86055246739494,"L6 IT Car3","subclass",0.111016938768866,0.366169979252413
0.295413261259214,0.0333784945633574,1.36425087406044,0.18540067817475,0.51943964208638,-5.38996516582178,"VLMC","subclass",0.216538810328903,0.51943964208638
-0.134592297270724,-1.74039004539226,-1.33458004656436,0.194789865782393,0.51943964208638,-5.3187810430681,"Pax6","subclass",0.100849924751391,0.51943964208638
-0.0990367449109164,-0.42716665547549,-1.18717771030571,0.247009068669588,0.592821764807012,-5.4520844115736,"Lamp5","subclass",0.0834220050218207,0.592821764807012
0.105046834317333,-0.718975716369513,1.08298669837444,0.289791703687927,0.632272808046386,-5.59054083495406,"L5/6 NP","subclass",0.096997344911999,0.632272808046386
-0.0780670609700222,0.452384345401757,-0.941304939405159,0.356116311390301,0.712232622780602,-5.71284108732915,"Vip","subclass",0.0829349318185405,0.712232622780602
0.0950766253814922,-2.12600388242717,0.816456081622879,0.422431505210959,0.76344620709553,-5.79414730399415,"Lamp5 Lhx6","subclass",0.116450385417556,0.76344620709553
0.060071116200382,1.41930188796712,0.776239039855356,0.445343620805726,0.76344620709553,-5.83142682074449,"L4 IT","subclass",0.0773873937229125,0.76344620709553
0.050300238091656,-0.154850084105809,0.684958761076663,0.500064680417213,0.790603141416246,-5.99500497398097,"L6 IT","subclass",0.0734354255321748,0.790603141416246
-0.049155563134036,1.92373231904286,-0.589434866101353,0.561189054228301,0.790603141416246,-5.98671154018493,"L2/3 IT","subclass",0.0833943934453033,0.790603141416246
-0.0452279174471072,0.210589705922882,-0.523253359260978,0.605692863971273,0.790603141416246,-5.95671395427561,"OPC","subclass",0.0864359810532039,0.790603141416246
-0.0487866897498492,-0.889840420020239,-0.513803182132114,0.612182834139731,0.790603141416246,-6.05386899200853,"Sncg","subclass",0.0949520973136065,0.790603141416246
-0.0584237277404407,-0.56648607328147,-0.493991044424875,0.625894153621194,0.790603141416246,-6.00015114089167,"L5 ET","subclass",0.118268799403965,0.790603141416246
-0.0160504217116277,2.0656648153838,-0.156183144826907,0.877221392540232,0.990873952898196,-6.0374719986859,"Astrocyte","subclass",0.102766670048909,0.990873952898196
-0.00609970018386187,0.379875074535875,-0.0708317446677516,0.944130464939283,0.990873952898196,-6.12300271941328,"L5 IT","subclass",0.0861153457743214,0.990873952898196
-0.00522230671782476,1.16996602497945,-0.0590502607012465,0.953410899526796,0.990873952898196,-6.34855947383889,"Microglia-PVM","subclass",0.0884383346628395,0.990873952898196
0.0037189893274135,-1.29220831275288,0.0275614927734177,0.978244404719015,0.990873952898196,-6.16462086780099,"L6 CT","subclass",0.134934248953321,0.990873952898196
-0.000902495820319425,0.469815785646014,-0.0115602502835164,0.990873952898196,0.990873952898196,-6.09141781748824,"Sst","subclass",0.0780688824364192,0.990873952898196
