stratum,celltype,merfish_mean,merfish_std,merfish_n_donors,xenium_mean,xenium_std,xenium_n_donors,diff,abs_diff,log2_ratio,abs_log2_ratio
L4,Microglia-PVM,0.1079488225605048,0.04890961225497575,27,0.07588632036348132,0.01601459407737225,12,-0.032062502197023474,0.032062502197023474,-0.5083793003123949,0.5083793003123949
L4,OPC,0.04032172744682752,0.013570413126014603,27,0.009799954252301618,0.00246887663061308,12,-0.030521773194525904,0.030521773194525904,-2.039596885373678,2.039596885373678
L4,Oligodendrocyte,0.09899119378575726,0.03952552320940854,27,0.06504705841335884,0.009683618621764097,12,-0.03394413537239842,0.03394413537239842,-0.6057403300483167,0.6057403300483167
L4,Pax6,0.001883465845597929,0.0012228304239643667,27,0.002634940804600258,0.0008595167087282919,12,0.000751474959002329,0.000751474959002329,0.4822060362252388,0.4822060362252388
L4,Pvalb,0.03617493027976177,0.007758226631724567,27,0.01810473176574276,0.004031272884064499,12,-0.01807019851401901,0.01807019851401901,-0.9982255486475947,0.9982255486475947
L4,Sncg,0.00292249853374646,0.0025553706450903114,27,0.003383679892321578,0.001256261970751514,12,0.0004611813585751177,0.0004611813585751177,0.21072010268456573,0.21072010268456573
L4,Sst,0.020246452371093168,0.009310606156154234,27,0.026461768515079226,0.00431175751084103,12,0.006215316143986058,0.006215316143986058,0.38607305224387367,0.38607305224387367
L4,Sst Chodl,0.0031335460474741423,0.004491903120626351,27,0.0026803220981426045,0.0009333573628494715,12,-0.00045322394933153785,0.00045322394933153785,-0.22461398681391234,0.22461398681391234
L4,VLMC,0.05859204791113349,0.012636473025748851,27,0.1869209496276377,0.0685379138104017,12,0.1283289017165042,0.1283289017165042,1.6734824646293707,1.6734824646293707
L4,Vip,0.03430347334633039,0.013976306614032477,27,0.03859453203414455,0.00725567797099711,12,0.00429105868781416,0.00429105868781416,0.16999505605862517,0.16999505605862517
L5,Astrocyte,0.11124956867735233,0.024868105645363733,27,0.08705907347154662,0.025438700562647017,12,-0.024190495205805712,0.024190495205805712,-0.35369714140523045,0.35369714140523045
L5,Chandelier,0.0036500930421964678,0.0015743105769068465,27,0.009864693977885213,0.0018200351586929399,12,0.006214600935688745,0.006214600935688745,1.4318557156485592,1.4318557156485592
L5,Endothelial,0.052257126243851766,0.010603311862974439,27,0.12910658070169853,0.01051124643777633,12,0.07684945445784677,0.07684945445784677,1.3046985342213746,1.3046985342213746
L5,L2/3 IT,0.043853719529908644,0.043794619131541146,27,0.08940648730711571,0.01452825258660312,12,0.04555276777720707,0.04555276777720707,1.0275127172598668,1.0275127172598668
L5,L4 IT,0.19084445457624674,0.06942444099725113,27,0.13113650533697788,0.025815653107457228,12,-0.059707949239268865,0.059707949239268865,-0.5412934951029442,0.5412934951029442
L5,L5 ET,0.010154571782310355,0.007676916082544066,27,0.02376220392499598,0.005050058044824546,12,0.013607632142685627,0.013607632142685627,1.2257262240270965,1.2257262240270965
L5,L5 IT,0.14872549575731817,0.05679858669158841,27,0.07971075571200613,0.013076872627609173,12,-0.06901474004531204,0.06901474004531204,-0.8997216965892949,0.8997216965892949
L5,L5/6 NP,0.01636362083754739,0.011051626321596978,27,0.011483357190103993,0.003182792499735512,12,-0.0048802636474433985,0.0048802636474433985,-0.510573124162246,0.510573124162246
L5,L6 CT,0.002073232272911594,0.004525255857919177,27,0.0012572979688594413,0.0006390280604763642,12,-0.0008159343040521525,0.0008159343040521525,-0.7170679308335417,0.7170679308335417
L5,L6 IT,0.016001614349190004,0.013749958764443229,27,0.004431127942787026,0.0013768428735991367,12,-0.011570486406402979,0.011570486406402979,-1.8501207338723213,1.8501207338723213
L5,L6 IT Car3,0.0208064290499797,0.01727685297395954,27,0.0014743392965757133,0.0005116622671357951,12,-0.019332089753403985,0.019332089753403985,-3.809829790916671,3.809829790916671
L5,L6b,0.006543832329085639,0.008338700724765332,27,0.05140310198400267,0.011910014381472128,12,0.04485926965491703,0.04485926965491703,2.9717253899349716,2.9717253899349716
L5,Lamp5,0.014662157338185202,0.007732318440657608,27,0.008498866579496434,0.001376630551552788,12,-0.006163290758688768,0.006163290758688768,-0.786042138847833,0.786042138847833
L5,Lamp5 Lhx6,0.010541255951724048,0.004230907446153612,27,0.001985293422417575,0.00038129038782828213,12,-0.008555962529306474,0.008555962529306474,-2.4027419120640694,2.4027419120640694
L5,Microglia-PVM,0.08569007562128708,0.05241189906643051,27,0.05045696486638449,0.008958921536166913,12,-0.03523311075490259,0.03523311075490259,-0.7639571532384634,0.7639571532384634
L5,OPC,0.035976736214512854,0.012897742973155994,27,0.012566970603642343,0.004258407110600925,12,-0.023409765610870513,0.023409765610870513,-1.5166807999990044,1.5166807999990044
L5,Oligodendrocyte,0.11850074690357604,0.04893207528763544,27,0.16145085222426656,0.016779920358713823,12,0.04295010532069052,0.04295010532069052,0.4461665187881872,0.4461665187881872
L5,Pax6,0.0006126473640659108,0.0005414603598677544,27,0.0007878245962276218,0.00024939633181231616,12,0.00017517723216171096,0.00017517723216171096,0.35765627599752986,0.35765627599752986
L5,Pvalb,0.029137672314872125,0.010196037424215931,27,0.02876525926914515,0.004044952458137498,12,-0.0003724130457269763,0.0003724130457269763,-0.018551749472934226,0.018551749472934226
L5,Sncg,0.0011700436549047291,0.0014626690634613841,27,0.0009512958403493169,0.0004522926449130357,12,-0.0002187478145554122,0.0002187478145554122,-0.29578783590977176,0.29578783590977176
L5,Sst,0.026109543291317174,0.01173533542956761,27,0.03642457212415317,0.004484877427560671,12,0.010315028832835995,0.010315028832835995,0.4801783771354924,0.4801783771354924
L5,Sst Chodl,0.0015465990777277785,0.0016593428820920583,27,0.0011661422100050266,0.0003525176365521451,12,-0.0003804568677227519,0.0003804568677227519,-0.40433489722155047,0.40433489722155047
L5,VLMC,0.041154512009520014,0.007699418444888767,27,0.0540896548877064,0.008177286978486043,12,0.012935142878186388,0.012935142878186388,0.39421826728887555,0.39421826728887555
L5,Vip,0.012374251810408247,0.005087591745523976,27,0.02276077856165097,0.002493190635845034,12,0.010386526751242724,0.010386526751242724,0.8786769085052276,0.8786769085052276
L6,Astrocyte,0.12022550179263096,0.03943956862337252,27,0.08880944638071336,0.021764443528096616,12,-0.031416055411917596,0.031416055411917596,-0.4369154577854861,0.4369154577854861
L6,Chandelier,0.0017911705343362624,0.0012681455464033523,27,0.004149498101336693,0.0012311765311930941,12,0.0023583275670004305,0.0023583275670004305,1.20747467687461,1.20747467687461
L6,Endothelial,0.0438832228557258,0.011653046356722471,27,0.1068742102124582,0.01308385298431203,12,0.06299098735673239,0.06299098735673239,1.2839786334416905,1.2839786334416905
L6,L2/3 IT,0.0043191275402028875,0.0033240142138724325,27,0.009311021229517644,0.0045758198213773915,12,0.004991893689314756,0.004991893689314756,1.106411723720174,1.106411723720174
L6,L4 IT,0.01665845371963561,0.019035902694993643,27,0.031050644407511856,0.006287153389372558,12,0.014392190687876245,0.014392190687876245,0.8979674850521402,0.8979674850521402
L6,L5 ET,0.004867473908072461,0.00565022850312656,27,0.011100919310962867,0.0028079893868994225,12,0.006233445402890407,0.006233445402890407,1.18777212910336,1.18777212910336
L6,L5 IT,0.10502402473177073,0.06141600512874107,27,0.04077409812071305,0.008655110414704015,12,-0.06424992661105769,0.06424992661105769,-1.3647780958623592,1.3647780958623592
L6,L5/6 NP,0.01941706340051912,0.01087643167745309,27,0.016259862061589452,0.0033298772598334644,12,-0.0031572013389296674,0.0031572013389296674,-0.2558658196113902,0.2558658196113902
L6,L6 CT,0.03271091794145792,0.015807761526247754,27,0.030167106860423055,0.006144163211186665,12,-0.002543811081034863,0.002543811081034863,-0.11675872328537566,0.11675872328537566
L6,L6 IT,0.11982806344754404,0.04975679785720088,27,0.06094753902639707,0.011463404789118803,12,-0.058880524421146975,0.058880524421146975,-0.9752096507809006,0.9752096507809006
L6,L6 IT Car3,0.07802430695255137,0.028071426636136237,27,0.02000361101729088,0.0041848408742170395,12,-0.05802069593526049,0.05802069593526049,-1.9631270355431554,1.9631270355431554
L6,L6b,0.045157925589871306,0.018992465673538787,27,0.116120861547426,0.02026893102391384,12,0.0709629359575547,0.0709629359575547,1.3623808542139533,1.3623808542139533
L6,Lamp5,0.008356475646310488,0.007963782311055548,27,0.002616995588873794,0.001091159555794223,12,-0.005739480057436694,0.005739480057436694,-1.671206241656538,1.671206241656538
L6,Lamp5 Lhx6,0.010726448351109759,0.004078863327116707,27,0.004468036065506336,0.002392348370843545,12,-0.0062584122856034225,0.0062584122856034225,-1.261578771830332,1.261578771830332
L6,Microglia-PVM,0.08852889057354708,0.050014802774611546,27,0.05980508598612744,0.007395116061738655,12,-0.028723804587419646,0.028723804587419646,-0.5658019030295606,0.5658019030295606
L6,OPC,0.041130681228101186,0.013299195152608426,27,0.014643732199088244,0.005747845174831509,12,-0.02648694902901294,0.02648694902901294,-1.4892975275414893,1.4892975275414893
L6,Oligodendrocyte,0.1758071789153394,0.07543360120135216,27,0.28116371648797034,0.027288781613513828,12,0.10535653757263094,0.10535653757263094,0.6773856990813026,0.6773856990813026
L6,Pax6,0.000793923524505141,0.0007232425108366324,27,0.0003044467389562697,0.0002814309380447938,12,-0.0004894767855488714,0.0004894767855488714,-1.3542425936341151,1.3542425936341151
L6,Pvalb,0.017965912743988004,0.009498865397953813,27,0.014167663322019748,0.003855241395012951,12,-0.0037982494219682555,0.0037982494219682555,-0.3424452509604762,0.3424452509604762
L6,Sncg,0.0006730124278951832,0.0007765880292665946,27,0.000470407940299226,0.00041735897389895074,12,-0.0002026044875959572,0.0002026044875959572,-0.5076518331579477,0.5076518331579477
L6,Sst,0.021301210490940754,0.008358861101523566,27,0.03107579974609073,0.002851164503468896,12,0.009774589255149974,0.009774589255149974,0.544643154161398,0.544643154161398
L6,Sst Chodl,0.002264385151408245,0.0030250361367497505,27,0.001194607557447557,0.0005970636629906839,12,-0.0010697775939606882,0.0010697775939606882,-0.9169133701351396,0.9169133701351396
L6,VLMC,0.036331098992298645,0.010712023948537982,27,0.049175488418016784,0.01231089622594158,12,0.012844389425718139,0.012844389425718139,0.43663067984735027,0.43663067984735027
L6,Vip,0.004213529540237643,0.002268898271114795,27,0.005345201673263387,0.0011577546238341451,12,0.0011316721330257434,0.0011316721330257434,0.3424917653456664,0.3424917653456664
